Ware_house_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,is_unrated_warehouse,wh_est_year_missing
WH_100199,Urban,Mid,North,Zone 3,6,1,4,4723,Rented,29,0,0,1,161,31,2014,10,1,B,4,19,12129,0,0
WH_100200,Rural,Mid,North,Zone 3,5,1,3,5428,Company Owned,30,0,0,1,70,38,2009,7,0,B+,4,27,8144,0,1
WH_100201,Rural,Mid,West,Zone 3,5,4,4,6060,Rented,66,0,0,1,141,39,2000,25,0,B,6,19,29116,0,0
WH_100202,Rural,Large,North,Zone 5,8,0,3,4796,Rented,30,0,0,1,86,33,2016,12,0,A,1,5,16130,0,0
WH_100203,Rural,Large,North,Zone 6,6,1,2,4485,Company Owned,23,0,0,1,157,29,2020,5,0,A,2,29,7113,0,0
WH_100204,Rural,Large,North,Zone 5,2,0,4,4513,Company Owned,53,0,0,0,170,27,2009,38,0,A+,2,24,51147,0,1
WH_100205,Rural,Large,North,Zone 6,5,0,3,5483,Company Owned,24,1,0,1,214,28,2009,17,1,C,4,29,22142,0,1
WH_100206,Rural,Small,South,Zone 6,5,0,2,6765,Company Owned,62,0,0,1,157,32,2018,11,0,A,2,2,15069,0,0
WH_100207,Rural,Mid,West,Zone 4,5,0,4,8506,Company Owned,62,0,0,0,152,36,1997,34,0,B+,4,11,43072,0,0
WH_100208,Rural,Mid,West,Zone 4,1,0,3,5042,Rented,53,0,0,1,84,24,2009,4,1,B+,3,11,5130,0,1
WH_100209,Rural,Large,North,Zone 5,0,0,3,5289,Rented,65,0,0,1,234,30,2009,24,0,B+,4,17,28146,0,1
WH_100210,Rural,Mid,West,Zone 4,1,1,6,3291,Rented,31,0,0,1,146,27,2009,18,0,C,3,11,23089,0,1
WH_100211,Rural,Large,West,Zone 5,8,0,4,3913,Rented,63,0,0,0,145,18,2020,4,0,B,3,14,4146,0,0
WH_100212,Rural,Mid,South,Zone 2,7,0,4,3846,Company Owned,31,0,0,1,96,30,2018,13,0,B+,3,32,17090,0,0
WH_100213,Rural,Small,West,Zone 6,5,4,4,4560,Company Owned,56,0,0,1,194,39,2022,5,1,B,1,9,7071,0,0
WH_100214,Rural,Large,North,Zone 6,3,1,2,4192,Rented,28,0,0,0,168,28,2009,21,0,C,4,28,27111,0,1
WH_100215,Rural,Small,West,Zone 6,5,3,4,5222,Rented,30,0,0,1,229,36,2009,4,1,C,3,9,5102,0,1
WH_100216,Rural,Large,West,Zone 5,7,0,2,4975,Rented,19,0,0,1,101,45,2019,6,0,A,2,10,7099,0,0
WH_100217,Rural,Small,West,Zone 1,4,0,3,5550,Rented,69,0,0,1,92,30,2012,19,0,B,4,30,22128,0,0
WH_100218,Rural,Large,North,Zone 6,3,2,4,5719,Rented,51,0,0,1,270,40,1998,23,0,B+,3,28,26098,0,0
WH_100219,Rural,Large,North,Zone 5,4,0,2,5467,Rented,57,0,0,1,270,32,2005,24,1,A,4,17,31063,0,0
WH_100220,Rural,Large,West,Zone 6,7,0,3,5086,Company Owned,32,0,0,1,228,32,2005,28,0,C,2,6,37072,0,0
WH_100221,Rural,Large,North,Zone 6,5,0,2,5211,Company Owned,47,0,0,1,174,26,2014,13,0,B,4,6,16141,0,0
WH_100222,Rural,Large,North,Zone 5,7,0,4,5794,Rented,40,0,0,1,139,24,2021,0,0,Unrated,0,14,5076,1,0
WH_100223,Urban,Small,North,Zone 6,1,0,4,5371,Rented,66,0,0,0,259,25,2009,23,1,A+,4,13,32120,0,1
WH_100224,Urban,Large,North,Zone 6,1,1,4,5806,Company Owned,50,0,0,1,88,41,2009,20,0,B,6,28,24098,0,1
WH_100225,Urban,Mid,South,Zone 4,3,0,2,3638,Company Owned,46,0,0,1,264,26,1999,25,1,A+,6,26,35063,0,0
WH_100226,Urban,Small,South,Zone 6,2,0,2,2884,Company Owned,45,0,0,1,158,24,2009,29,0,C,5,9,39095,0,1
WH_100227,Rural,Small,West,Zone 6,5,0,4,5713,Company Owned,40,0,0,1,122,22,2018,6,0,B+,1,9,7073,0,0
WH_100228,Rural,Mid,West,Zone 4,5,2,3,4516,Company Owned,67,0,0,1,202,29,2009,14,0,B,6,11,17060,0,1
WH_100229,Rural,Large,West,Zone 5,2,5,7,4709,Company Owned,22,0,0,1,59,27,2009,4,0,C,2,25,5126,0,1
WH_100230,Rural,Small,North,Zone 6,7,5,4,4353,Rented,65,0,0,0,201,36,2009,17,0,B,5,13,20082,0,1
WH_100231,Urban,Mid,North,Zone 3,8,0,3,5744,Company Owned,37,0,0,1,62,26,2007,33,1,A+,6,27,47079,0,0
WH_100232,Rural,Mid,West,Zone 2,5,0,3,5410,Rented,18,0,0,1,169,23,1998,24,1,B+,5,12,28112,0,0
WH_100233,Rural,Mid,West,Zone 4,0,3,5,5158,Company Owned,55,0,0,1,78,30,2009,5,0,A+,4,11,6136,0,1
WH_100234,Rural,Large,West,Zone 5,8,2,4,4585,Rented,54,0,0,1,136,48,2005,17,1,A,6,25,22093,0,0
WH_100235,Rural,Mid,North,Zone 4,4,3,4,5964,Company Owned,68,0,0,1,71,29,2009,22,1,C,5,26,28150,0,1
WH_100236,Rural,Small,North,Zone 1,8,0,3,4217,Company Owned,26,0,0,1,255,34,1997,27,0,B+,6,16,34147,0,0
WH_100237,Rural,Mid,West,Zone 2,4,0,5,4701,Rented,15,0,0,0,210,26,2004,23,1,A,3,18,32114,0,0
WH_100238,Rural,Large,North,Zone 5,2,1,3,4011,Rented,32,0,0,1,71,29,2009,15,0,B,3,25,17065,0,1
WH_100239,Rural,Mid,South,Zone 2,0,1,2,5321,Company Owned,21,0,0,0,131,23,2009,28,0,A+,2,32,37147,0,1
WH_100240,Rural,Mid,West,Zone 4,4,0,7,4013,Rented,32,1,0,1,86,29,2019,7,0,B,1,26,8091,0,0
WH_100241,Rural,Large,West,Zone 6,5,3,3,3983,Rented,33,0,0,0,268,23,2009,15,0,A,4,23,18122,0,1
WH_100242,Rural,Small,South,Zone 6,5,0,4,5463,Company Owned,30,0,0,1,82,40,2002,30,0,B+,6,2,37074,0,0
WH_100243,Rural,Mid,West,Zone 3,7,4,4,4475,Company Owned,19,0,0,1,140,22,2009,14,0,C,4,19,18062,0,1
WH_100244,Rural,Large,North,Zone 6,6,0,3,5484,Company Owned,33,0,0,1,191,30,2009,4,0,A,3,23,5078,0,1
WH_100245,Rural,Mid,South,Zone 4,2,0,2,4176,Company Owned,43,0,0,1,190,31,2009,18,0,A+,3,26,22071,0,1
WH_100246,Rural,Mid,West,Zone 3,8,1,3,4146,Rented,49,0,0,0,84,19,2009,26,0,C,3,19,33082,0,1
WH_100247,Rural,Large,West,Zone 5,3,0,2,4553,Company Owned,30,0,0,1,186,35,2013,15,1,B+,4,14,18147,0,0
WH_100248,Rural,Large,West,Zone 5,8,0,4,4732,Rented,55,0,0,0,75,38,2013,20,1,A+,5,10,25093,0,0
WH_100249,Rural,Mid,South,Zone 4,4,0,3,5516,Rented,22,0,0,1,123,29,2020,8,1,A,3,20,11131,0,0
WH_100250,Rural,Mid,South,Zone 4,8,0,2,5337,Company Owned,42,0,0,0,193,17,2021,6,0,B+,1,26,7068,0,0
WH_100251,Rural,Mid,North,Zone 3,2,0,3,7822,Company Owned,35,0,0,0,76,50,2009,37,1,A+,5,27,49091,0,1
WH_100252,Rural,Small,North,Zone 6,0,2,3,5577,Rented,69,0,0,1,230,37,2009,28,0,B+,4,13,33100,0,1
WH_100253,Rural,Mid,West,Zone 2,1,0,4,4166,Rented,41,0,0,1,199,26,2009,9,0,B+,5,18,11068,0,1
WH_100254,Urban,Mid,North,Zone 2,2,0,4,3409,Company Owned,69,0,0,1,241,24,2009,34,0,B,3,22,43081,0,1
WH_100255,Rural,Mid,North,Zone 3,2,1,3,4718,Rented,57,0,0,0,208,22,2009,24,0,B+,5,19,29073,0,1
WH_100256,Rural,Small,West,Zone 6,5,0,3,4686,Company Owned,36,0,0,1,60,32,2014,14,0,B+,3,8,17095,0,0
WH_100257,Rural,Mid,West,Zone 4,1,0,4,5924,Rented,54,0,0,1,85,31,2009,34,0,A,4,26,46121,0,1
WH_100258,Rural,Large,South,Zone 5,0,0,2,4463,Company Owned,34,0,0,1,260,30,2009,7,0,C,1,25,9096,0,1
WH_100259,Urban,Large,West,Zone 6,5,2,3,3305,Rented,30,0,0,1,222,26,2015,12,0,B+,4,6,13085,0,0
WH_100260,Rural,Large,West,Zone 5,6,2,2,5499,Company Owned,24,0,0,0,61,28,2009,14,0,B,3,10,16066,0,1
WH_100261,Rural,Large,West,Zone 5,7,1,5,5016,Company Owned,52,0,0,1,100,36,2009,14,0,A,4,14,18079,0,1
WH_100262,Rural,Small,South,Zone 6,0,2,3,4673,Company Owned,26,0,0,0,257,36,2009,24,0,B,3,2,27104,0,1
WH_100263,Rural,Mid,West,Zone 4,7,0,2,4952,Company Owned,69,0,0,1,90,42,2016,13,0,A,4,11,18122,0,0
WH_100264,Rural,Large,North,Zone 6,1,0,2,3467,Company Owned,27,0,0,1,194,28,2009,0,0,Unrated,0,28,4115,1,1
WH_100265,Rural,Mid,West,Zone 3,5,0,3,7850,Company Owned,18,0,0,0,119,21,2013,18,0,B,6,27,20076,0,0
WH_100266,Rural,Large,North,Zone 6,4,0,4,4943,Rented,30,0,0,1,183,62,2021,0,0,Unrated,0,23,6123,1,0
WH_100267,Rural,Small,North,Zone 6,6,4,4,7505,Company Owned,42,0,0,1,234,40,2009,22,0,A,4,9,27105,0,1
WH_100268,Rural,Small,North,Zone 6,5,0,6,4435,Company Owned,69,0,0,1,224,29,1999,23,0,B+,3,13,27121,0,0
WH_100269,Rural,Mid,West,Zone 4,2,4,4,6478,Rented,64,0,0,0,98,15,2009,22,0,C,3,26,27109,0,1
WH_100270,Rural,Small,North,Zone 6,4,4,4,5204,Rented,68,0,1,1,222,31,2008,24,1,A+,4,15,32059,0,0
WH_100271,Rural,Small,West,Zone 6,1,0,4,3856,Rented,61,0,0,0,78,29,2009,5,0,B+,1,9,6151,0,1
WH_100272,Rural,Mid,West,Zone 4,2,0,2,4545,Rented,50,0,0,0,238,15,2009,13,0,B+,4,26,16089,0,1
WH_100273,Rural,Mid,South,Zone 3,0,5,2,3982,Company Owned,33,0,0,1,217,30,2009,15,0,A+,2,19,19079,0,1
WH_100274,Rural,Large,North,Zone 6,6,4,2,7501,Rented,30,0,0,1,177,28,2009,4,0,C,3,4,6087,0,1
WH_100275,Urban,Mid,North,Zone 4,3,2,2,5449,Company Owned,54,0,0,1,90,29,2009,18,1,A+,3,26,24097,0,1
WH_100276,Rural,Mid,West,Zone 4,6,0,3,4250,Rented,60,0,0,0,267,15,2016,11,1,B,3,11,15142,0,0
WH_100277,Rural,Large,North,Zone 6,7,0,4,4947,Company Owned,69,0,0,0,70,24,2006,26,0,A,2,29,35118,0,0
WH_100278,Rural,Mid,South,Zone 3,7,0,2,3970,Company Owned,22,1,0,1,156,40,2009,7,1,B,3,27,8126,0,1
WH_100279,Rural,Mid,West,Zone 4,0,0,4,3900,Company Owned,31,0,0,1,127,33,2009,24,0,B+,2,26,30073,0,1
WH_100280,Urban,Small,South,Zone 6,4,0,2,4968,Rented,67,0,0,0,107,21,2009,5,1,A+,4,2,7083,0,1
WH_100281,Rural,Mid,North,Zone 2,1,0,3,5308,Company Owned,56,1,0,1,99,46,2009,0,0,Unrated,0,18,4144,1,1
WH_100282,Rural,Large,West,Zone 6,2,1,2,5045,Company Owned,59,0,0,0,148,49,2009,15,0,B,5,23,18070,0,1
WH_100283,Rural,Mid,West,Zone 3,8,0,4,9581,Company Owned,23,0,0,1,218,28,2009,4,0,A,1,19,5059,0,1
WH_100284,Rural,Mid,West,Zone 4,1,0,4,3619,Company Owned,68,0,0,1,90,33,2009,14,0,B+,4,11,16108,0,1
WH_100285,Rural,Small,South,Zone 6,4,0,2,4435,Company Owned,24,0,0,0,61,24,2010,18,0,B,4,9,23087,0,0
WH_100286,Rural,Large,West,Zone 6,2,0,3,3829,Rented,57,0,0,0,95,19,2009,19,0,A+,2,6,25078,0,1
WH_100287,Rural,Small,North,Zone 6,8,0,4,4166,Company Owned,58,0,0,1,57,28,2011,24,1,C,3,9,34126,0,0
WH_100288,Rural,Mid,West,Zone 2,5,0,3,7355,Company Owned,47,0,0,1,60,28,2005,25,0,B+,4,1,32123,0,0
WH_100289,Urban,Mid,North,Zone 2,3,0,2,4720,Company Owned,66,1,0,1,149,30,2004,38,0,A,6,12,51140,0,0
WH_100290,Rural,Mid,North,Zone 4,2,0,4,4224,Rented,29,0,0,1,269,25,2009,25,0,B+,6,26,30091,0,1
WH_100291,Rural,Large,West,Zone 6,6,0,3,4690,Rented,63,0,0,1,106,29,2004,22,0,C,4,6,27108,0,0
WH_100292,Rural,Mid,North,Zone 4,8,3,2,3696,Company Owned,70,0,0,1,89,44,2009,19,0,B,6,26,22081,0,1
WH_100293,Rural,Mid,North,Zone 3,1,0,1,3545,Company Owned,17,0,0,1,223,28,2009,8,0,C,2,27,10083,0,1
WH_100294,Rural,Mid,West,Zone 3,0,0,4,4947,Company Owned,21,0,0,1,107,26,2009,19,0,A+,3,27,23070,0,1
WH_100295,Urban,Large,North,Zone 6,4,0,2,4042,Rented,51,0,0,0,193,18,1998,28,0,A,5,23,38114,0,0
WH_100296,Rural,Small,West,Zone 6,5,0,10,5025,Company Owned,24,0,0,1,160,21,2006,38,0,B,5,9,47145,0,0
WH_100297,Rural,Mid,South,Zone 2,1,1,2,5527,Rented,36,0,0,1,248,29,2009,18,0,B+,5,32,22118,0,1
WH_100298,Rural,Mid,North,Zone 2,0,0,2,4208,Company Owned,44,0,0,1,94,49,2009,7,0,B,1,1,8128,0,1
WH_100299,Rural,Mid,South,Zone 4,5,0,2,4119,Company Owned,43,0,0,1,254,45,2017,6,0,B+,2,26,7095,0,0
WH_100300,Rural,Large,South,Zone 6,4,1,2,4707,Company Owned,33,0,0,1,138,27,1999,25,0,A,3,29,32059,0,0
WH_100301,Rural,Mid,North,Zone 4,4,0,4,8304,Company Owned,17,0,0,0,103,28,2020,8,1,B+,1,26,10134,0,0
WH_100302,Rural,Large,West,Zone 6,5,1,4,5788,Company Owned,24,0,0,1,147,46,2009,13,0,B+,2,23,15104,0,1
WH_100303,Rural,Large,North,Zone 6,3,0,4,4418,Rented,18,0,0,0,195,19,2009,23,1,C,2,6,30135,0,1
WH_100304,Rural,Small,North,Zone 1,4,0,4,4523,Rented,25,0,0,0,156,20,2010,21,1,C,3,31,28086,0,0
WH_100305,Rural,Mid,South,Zone 4,4,0,2,4062,Company Owned,42,0,0,1,148,32,2018,5,1,A,2,20,7138,0,0
WH_100306,Rural,Small,North,Zone 6,5,3,4,4107,Rented,17,0,0,1,253,27,2009,17,1,C,4,13,22087,0,1
WH_100307,Rural,Small,North,Zone 1,3,0,2,5451,Company Owned,70,0,0,0,97,25,2007,23,0,C,5,31,30120,0,0
WH_100308,Rural,Mid,North,Zone 2,3,0,2,4502,Rented,54,0,0,0,236,30,2020,5,1,C,2,1,7067,0,0
WH_100309,Urban,Large,North,Zone 5,1,0,3,4744,Rented,20,0,0,1,115,39,2009,16,0,C,6,17,21131,0,1
WH_100310,Rural,Mid,North,Zone 4,7,0,2,4622,Rented,55,0,0,0,241,24,2010,15,1,B+,4,26,19066,0,0
WH_100311,Rural,Mid,South,Zone 4,4,0,2,4344,Company Owned,28,1,1,1,94,28,2011,19,1,A+,2,26,27091,0,0
WH_100312,Rural,Mid,West,Zone 4,8,5,4,4853,Company Owned,30,0,0,0,235,34,2009,16,0,A,2,26,20123,0,1
WH_100313,Rural,Mid,East,Zone 3,0,0,4,5299,Company Owned,17,0,0,1,270,27,2009,8,0,B+,3,27,9131,0,1
WH_100314,Rural,Mid,North,Zone 4,1,5,4,5086,Company Owned,35,0,0,1,126,22,2009,6,0,A,3,26,7132,0,1
WH_100315,Rural,Large,North,Zone 6,7,0,2,5396,Company Owned,46,0,0,0,118,32,2003,27,0,A,3,28,34120,0,0
WH_100316,Rural,Mid,North,Zone 3,7,0,3,5072,Company Owned,46,0,0,1,222,35,2014,16,1,A+,2,27,23095,0,0
WH_100317,Rural,Large,North,Zone 6,0,0,2,5265,Rented,43,0,0,0,205,34,2009,20,0,A,2,28,26065,0,1
WH_100318,Rural,Mid,North,Zone 3,0,0,5,4619,Rented,64,1,1,1,271,30,2009,19,0,B+,1,27,22124,0,1
WH_100319,Rural,Small,West,Zone 6,2,2,3,5399,Company Owned,62,0,0,1,164,44,2009,23,1,A+,6,15,30102,0,1
WH_100320,Rural,Large,West,Zone 6,7,2,2,4773,Company Owned,44,0,0,1,230,43,2009,16,1,B+,2,6,19061,0,1
WH_100321,Rural,Small,South,Zone 1,7,1,2,5529,Rented,70,0,0,0,164,21,2009,13,0,B,3,21,15108,0,1
WH_100322,Rural,Small,West,Zone 1,2,2,3,4618,Company Owned,29,0,0,1,60,29,2009,4,0,B+,1,21,5086,0,1
WH_100323,Rural,Large,North,Zone 6,0,0,2,4977,Rented,57,0,0,1,66,38,2009,18,0,A+,2,23,22110,0,1
WH_100324,Urban,Large,North,Zone 6,8,2,2,6038,Rented,56,0,0,0,143,23,2009,14,0,C,5,23,18083,0,1
WH_100325,Rural,Large,North,Zone 5,4,3,2,5198,Rented,40,0,0,0,264,26,2000,25,0,B,4,24,29057,0,0
WH_100326,Rural,Mid,West,Zone 2,4,1,3,4380,Rented,67,0,0,1,255,25,2020,7,1,C,2,12,10135,0,0
WH_100327,Rural,Small,North,Zone 6,4,4,4,7054,Company Owned,57,0,0,1,77,40,2009,7,0,B,2,9,9103,0,1
WH_100328,Rural,Mid,South,Zone 4,7,2,4,4734,Rented,61,0,0,0,222,27,2009,10,0,C,6,11,13091,0,1
WH_100329,Rural,Mid,West,Zone 4,8,0,4,5537,Rented,52,0,0,1,177,27,2019,4,0,B+,3,11,4090,0,0
WH_100330,Rural,Large,North,Zone 6,6,2,2,5014,Company Owned,59,1,1,1,65,46,2002,23,0,C,4,23,31134,0,0
WH_100331,Rural,Large,North,Zone 5,6,2,4,4309,Company Owned,17,1,0,1,80,32,2003,25,1,A+,3,17,33137,0,0
WH_100332,Rural,Small,North,Zone 1,8,1,4,5397,Company Owned,16,0,0,1,248,36,2015,8,0,B+,1,30,9125,0,0
WH_100333,Rural,Large,South,Zone 5,2,3,2,6899,Rented,33,0,0,0,154,18,2009,13,0,B+,2,14,15130,0,1
WH_100334,Rural,Mid,South,Zone 2,5,1,2,6167,Company Owned,50,0,0,1,247,25,2009,4,0,C,2,32,5095,0,1
WH_100335,Rural,Small,North,Zone 1,4,4,3,5497,Rented,29,0,0,1,180,23,2006,22,0,B+,4,21,26140,0,0
WH_100336,Rural,Mid,North,Zone 3,4,0,2,5184,Company Owned,68,0,0,1,211,20,2005,33,1,A,4,19,43087,0,0
WH_100337,Rural,Mid,West,Zone 4,0,5,3,4774,Company Owned,67,0,0,0,197,21,2009,5,0,A,3,11,7104,0,1
WH_100338,Rural,Mid,South,Zone 2,3,0,3,4874,Rented,41,0,0,1,154,27,2018,10,0,C,1,32,13057,0,0
WH_100339,Rural,Small,West,Zone 1,5,2,4,6118,Company Owned,58,0,0,0,151,23,2009,6,1,C,3,31,9117,0,1
WH_100340,Rural,Large,West,Zone 6,6,0,3,4874,Company Owned,18,0,0,1,159,35,2013,20,1,C,5,23,28115,0,0
WH_100341,Rural,Mid,South,Zone 3,8,0,3,6460,Rented,56,0,0,0,251,29,2018,6,0,B+,1,27,7059,0,0
WH_100342,Rural,Mid,South,Zone 3,5,0,4,3783,Rented,64,0,0,0,179,28,2015,10,1,B,1,19,11080,0,0
WH_100343,Rural,Mid,South,Zone 2,3,0,2,4038,Company Owned,30,0,0,1,189,24,2016,5,0,B+,3,32,5062,0,0
WH_100344,Rural,Small,South,Zone 6,4,0,4,4918,Rented,64,0,0,1,106,23,1997,25,1,A,2,2,32133,0,0
WH_100345,Rural,Mid,West,Zone 4,0,3,2,5763,Rented,56,0,0,1,108,29,2009,10,0,B,4,26,12068,0,1
WH_100346,Rural,Mid,North,Zone 3,7,0,1,4786,Rented,43,0,0,1,162,26,2007,22,0,C,3,27,29131,0,0
WH_100347,Rural,Small,North,Zone 1,0,3,5,4359,Rented,47,0,0,0,127,30,2009,12,0,B,2,21,13129,0,1
WH_100348,Rural,Mid,North,Zone 3,3,0,3,5618,Rented,61,0,0,0,174,28,2013,15,1,A+,3,19,21081,0,0
WH_100349,Rural,Mid,West,Zone 4,0,0,5,4040,Company Owned,55,1,0,1,133,33,2009,17,0,B+,3,26,21060,0,1
WH_100350,Rural,Mid,North,Zone 3,5,0,4,4854,Company Owned,65,0,0,1,115,21,2023,0,0,Unrated,0,19,6146,1,0
WH_100351,Rural,Small,North,Zone 1,4,2,3,5407,Company Owned,55,0,0,1,81,30,2009,6,0,B+,3,3,7099,0,1
WH_100352,Urban,Mid,West,Zone 2,3,0,8,4727,Rented,19,0,0,1,73,30,1998,25,0,C,4,12,32137,0,0
WH_100353,Rural,Small,South,Zone 6,7,0,2,3839,Rented,32,0,0,0,156,44,2009,4,0,B+,6,2,5140,0,1
WH_100354,Rural,Small,South,Zone 1,8,3,2,3850,Company Owned,33,0,0,1,191,28,2019,4,1,C,1,21,5070,0,0
WH_100355,Rural,Large,North,Zone 6,5,0,3,5013,Company Owned,17,0,0,1,112,30,1999,30,1,B+,3,28,39079,0,0
WH_100356,Rural,Mid,South,Zone 2,2,0,2,4949,Company Owned,46,0,0,1,175,28,2009,8,0,B+,5,32,10103,0,1
WH_100357,Rural,Mid,South,Zone 3,6,4,2,4080,Rented,46,0,1,1,158,29,2005,24,1,A+,6,19,31074,0,0
WH_100358,Rural,Small,North,Zone 1,4,3,2,5208,Rented,67,0,0,0,79,16,2009,9,0,A,3,31,11102,0,1
WH_100359,Rural,Large,North,Zone 6,8,5,3,3890,Company Owned,48,0,0,1,172,37,2009,7,1,A+,2,28,10139,0,1
WH_100360,Rural,Large,North,Zone 5,5,4,2,5599,Company Owned,65,0,0,1,220,22,2009,17,1,A+,6,17,22072,0,1
WH_100361,Rural,Mid,West,Zone 3,2,1,3,4534,Rented,40,0,0,0,117,19,2009,19,1,B,2,19,23134,0,1
WH_100362,Rural,Large,North,Zone 6,0,0,4,4438,Company Owned,29,0,0,0,97,34,2009,12,0,A,2,28,15125,0,1
WH_100363,Rural,Large,South,Zone 5,7,1,3,4570,Company Owned,45,1,1,0,175,30,2009,18,1,A+,5,25,24151,0,1
WH_100364,Rural,Large,West,Zone 5,1,0,2,5275,Rented,48,0,0,0,124,31,2009,36,0,B,3,25,44059,0,1
WH_100365,Rural,Large,North,Zone 5,3,2,3,5403,Company Owned,20,0,0,1,163,29,2009,4,1,A+,4,17,5102,0,1
WH_100366,Rural,Mid,South,Zone 2,4,2,2,5852,Company Owned,47,0,0,1,97,25,2003,25,1,A+,2,32,33095,0,0
WH_100367,Rural,Mid,East,Zone 4,8,0,6,3614,Rented,18,0,0,0,265,24,2006,34,1,C,3,26,45068,0,0
WH_100368,Urban,Mid,South,Zone 2,3,0,2,4798,Company Owned,41,0,0,0,63,22,1997,32,1,A+,5,1,42138,0,0
WH_100369,Rural,Large,South,Zone 5,5,0,2,4184,Company Owned,15,0,0,1,245,25,2005,35,0,B+,6,25,43120,0,0
WH_100370,Rural,Mid,North,Zone 2,8,0,2,4282,Company Owned,51,0,0,0,94,38,2014,21,0,A,1,18,30065,0,0
WH_100371,Rural,Mid,North,Zone 2,2,1,4,5402,Company Owned,35,0,0,1,269,20,2009,4,0,C,2,12,5093,0,1
WH_100372,Rural,Small,West,Zone 1,4,0,4,6601,Rented,69,0,0,0,195,32,2020,5,1,C,1,30,7109,0,0
WH_100373,Rural,Mid,North,Zone 4,4,0,4,6582,Rented,51,0,0,0,271,24,2009,24,1,A+,5,26,31083,0,1
WH_100374,Rural,Large,North,Zone 6,7,0,4,5049,Rented,45,0,0,0,206,18,2011,19,0,A,2,6,24085,0,0
WH_100375,Rural,Large,North,Zone 5,3,4,2,5138,Rented,28,0,0,1,92,30,2006,23,0,C,6,17,29116,0,0
WH_100376,Rural,Large,North,Zone 6,0,2,3,3721,Rented,19,0,0,1,115,25,2009,14,0,A+,6,28,17136,0,1
WH_100377,Urban,Large,North,Zone 5,3,0,3,3485,Rented,70,0,0,0,119,23,2009,12,0,A,5,24,15107,0,1
WH_100378,Rural,Large,North,Zone 5,7,0,5,4787,Company Owned,69,0,0,1,243,34,2009,13,0,A,2,24,16080,0,1
WH_100379,Rural,Large,West,Zone 6,1,0,2,3446,Company Owned,40,0,0,0,154,24,2009,12,0,C,2,6,16061,0,1
WH_100380,Rural,Mid,West,Zone 4,1,0,2,4361,Rented,43,0,0,1,143,24,2009,22,0,C,6,26,28082,0,1
WH_100381,Rural,Small,North,Zone 6,8,0,3,5639,Rented,52,1,0,1,221,32,2010,20,0,B+,3,13,23102,0,0
WH_100382,Rural,Large,West,Zone 6,6,0,5,8332,Company Owned,33,0,0,1,214,27,2002,24,0,C,3,6,30149,0,0
WH_100383,Rural,Small,West,Zone 6,8,1,5,3557,Company Owned,46,0,0,0,61,28,2008,18,0,A,2,9,23144,0,0
WH_100384,Rural,Large,West,Zone 6,8,0,3,4412,Company Owned,39,0,0,0,77,32,2001,26,0,C,4,23,32067,0,0
WH_100385,Rural,Mid,West,Zone 4,1,0,4,5690,Rented,18,0,0,1,214,28,2009,20,0,B+,2,11,23073,0,1
WH_100386,Rural,Large,North,Zone 6,8,3,2,4415,Company Owned,44,0,0,1,155,33,2008,18,1,A+,3,23,23151,0,0
WH_100387,Rural,Large,South,Zone 5,6,2,3,4742,Rented,30,0,0,1,247,32,2009,11,1,A+,5,25,15102,0,1
WH_100388,Rural,Mid,North,Zone 4,6,1,3,5717,Rented,30,1,0,1,202,36,2006,17,0,B,5,26,21118,0,0
WH_100389,Rural,Large,West,Zone 6,6,0,7,3709,Rented,58,0,0,1,124,40,2014,12,0,A,1,6,17093,0,0
WH_100390,Rural,Large,North,Zone 6,3,1,3,4498,Company Owned,66,0,0,1,165,32,2022,0,0,Unrated,0,28,3102,1,0
WH_100391,Rural,Large,North,Zone 5,0,0,3,5188,Rented,64,0,0,0,204,22,2009,21,0,B,2,17,24082,0,1
WH_100392,Rural,Small,North,Zone 6,5,0,2,5313,Company Owned,52,0,0,1,193,28,2022,0,0,Unrated,0,13,5124,1,0
WH_100393,Rural,Mid,North,Zone 4,8,3,3,6237,Rented,66,0,0,0,134,20,2009,4,1,B+,6,26,4055,0,1
WH_100394,Rural,Large,North,Zone 5,1,3,4,4250,Company Owned,45,0,1,1,150,31,2009,17,0,B,6,17,19085,0,1
WH_100395,Rural,Mid,North,Zone 2,6,0,3,4959,Company Owned,62,0,0,0,152,33,2019,8,0,C,3,22,11118,0,0
WH_100396,Rural,Mid,South,Zone 2,8,0,3,4810,Rented,61,0,0,0,129,20,2012,9,1,A+,5,32,12133,0,0
WH_100397,Rural,Mid,West,Zone 3,4,0,4,4907,Rented,20,0,0,0,85,23,2001,30,0,B,4,19,38059,0,0
WH_100398,Rural,Mid,West,Zone 2,1,1,3,4646,Company Owned,20,0,0,1,256,32,2009,19,0,B+,6,1,22141,0,1
WH_100399,Rural,Mid,West,Zone 2,0,0,3,4138,Company Owned,54,0,0,1,263,36,2009,25,0,A,4,18,32118,0,1
WH_100400,Rural,Large,West,Zone 6,4,0,2,4771,Rented,50,0,0,0,210,19,2021,5,0,B+,1,23,6121,0,0
