Ware_house_ID,split,breakdown_risk,product_wg_ton,storage_issue_reported_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_100179,train,Not High Risk,12129,9,1,1,0,2009,29,267,2,8236,26,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_100180,train,High Risk,38151,29,0,28,1,2009,30,211,3,3988,28,1,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0
WH_100181,train,High Risk,15087,12,4,26,3,2009,29,80,2,6468,24,0,0,0,0,0,1,4,2,1,1,0,1,0,0,0,0,1,0
WH_100182,train,High Risk,32056,22,7,11,0,2008,25,221,4,5620,68,1,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_100183,train,Not High Risk,30056,25,5,28,0,2005,29,175,2,5598,27,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_100184,train,High Risk,18127,14,0,3,0,2009,30,195,2,6015,31,1,0,0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,0
WH_100185,train,High Risk,18066,15,0,11,0,2009,30,189,4,4207,61,1,0,0,1,0,1,2,2,0,1,0,0,1,0,0,0,1,0
WH_100186,train,Not High Risk,6111,5,6,28,2,2009,40,170,3,4752,28,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_100187,train,High Risk,52109,39,0,26,0,2009,38,198,4,4739,55,1,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,1,0
WH_100188,train,Not High Risk,3142,0,6,11,2,2009,29,149,4,4862,21,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0
WH_100189,train,Not High Risk,6059,4,1,28,1,2009,33,190,4,5211,33,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100190,train,Not High Risk,8059,5,4,28,3,2016,40,159,2,5558,47,0,1,0,1,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_100191,test,High Risk,23122,18,1,27,0,2009,28,106,2,6927,36,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0
WH_100192,train,Not High Risk,13142,0,3,1,0,2022,18,170,5,4637,64,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0
WH_100193,train,High Risk,39139,33,3,31,1,1999,34,206,4,5059,43,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0
WH_100194,train,Not High Risk,17148,13,0,21,0,2009,26,225,4,4560,29,0,0,0,0,0,1,5,1,0,1,0,1,0,1,0,0,0,0
WH_100195,train,Not High Risk,5058,0,1,21,0,2009,20,230,2,4847,53,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
WH_100196,train,High Risk,14108,11,2,26,0,2009,35,190,2,6499,41,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_100197,train,High Risk,16066,12,8,23,1,2009,25,214,3,5606,68,1,1,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_100198,train,High Risk,25126,19,0,23,0,2009,21,101,5,8052,22,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_100199,train,High Risk,12129,10,6,19,1,2014,31,161,4,4723,29,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0
WH_100200,train,High Risk,8144,7,5,27,1,2009,38,70,3,5428,30,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0
WH_100201,train,High Risk,29116,25,5,19,4,2000,39,141,4,6060,66,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,1,0,0
WH_100202,test,Not High Risk,16130,12,8,5,0,2016,33,86,3,4796,30,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_100203,train,Not High Risk,7113,5,6,29,1,2020,29,157,2,4485,23,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100204,train,Not High Risk,51147,38,2,24,0,2009,27,170,4,4513,53,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
WH_100205,train,High Risk,22142,17,5,29,0,2009,28,214,3,5483,24,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_100206,test,Not High Risk,15069,11,5,2,0,2018,32,157,2,6765,62,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
WH_100207,train,High Risk,43072,34,5,11,0,1997,36,152,4,8506,62,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0
WH_100208,train,Not High Risk,5130,4,1,11,0,2009,24,84,3,5042,53,1,1,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_100209,train,High Risk,28146,24,0,17,0,2009,30,234,3,5289,65,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,1
WH_100210,train,Not High Risk,23089,18,1,11,1,2009,27,146,6,3291,31,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_100211,train,Not High Risk,4146,4,8,14,0,2020,18,145,4,3913,63,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1
WH_100212,train,Not High Risk,17090,13,7,32,0,2018,30,96,4,3846,31,1,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0
WH_100213,train,Not High Risk,7071,5,5,9,4,2022,39,194,4,4560,56,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
WH_100214,test,High Risk,27111,21,3,28,1,2009,28,168,2,4192,28,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100215,test,Not High Risk,5102,4,5,9,3,2009,36,229,4,5222,30,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
WH_100216,train,Not High Risk,7099,6,7,10,0,2019,45,101,2,4975,19,1,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_100217,test,High Risk,22128,19,4,30,0,2012,30,92,3,5550,69,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0
WH_100218,train,Not High Risk,26098,23,3,28,2,1998,40,270,4,5719,51,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_100219,train,High Risk,31063,24,4,17,0,2005,32,270,2,5467,57,1,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_100220,train,Not High Risk,37072,28,7,6,0,2005,32,228,3,5086,32,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
WH_100221,train,High Risk,16141,13,5,6,0,2014,26,174,2,5211,47,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_100222,train,Not High Risk,5076,0,7,14,0,2021,24,139,4,5794,40,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1
WH_100223,train,High Risk,32120,23,1,13,0,2009,25,259,4,5371,66,0,1,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0
WH_100224,train,High Risk,24098,20,1,28,1,2009,41,88,4,5806,50,1,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0
WH_100225,train,High Risk,35063,25,3,26,0,1999,26,264,2,3638,46,1,1,0,0,0,0,5,2,1,0,0,1,0,0,0,0,1,0
WH_100226,train,High Risk,39095,29,2,9,0,2009,24,158,2,2884,45,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
WH_100227,train,Not High Risk,7073,6,5,9,0,2018,22,122,4,5713,40,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_100228,train,High Risk,17060,14,5,11,2,2009,29,202,3,4516,67,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_100229,test,Not High Risk,5126,4,2,25,5,2009,27,59,7,4709,22,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_100230,test,High Risk,20082,17,7,13,5,2009,36,201,4,4353,65,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
WH_100231,test,High Risk,47079,33,8,27,0,2007,26,62,3,5744,37,1,1,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,0
WH_100232,train,High Risk,28112,24,5,12,0,1998,23,169,3,5410,18,1,1,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0
WH_100233,train,High Risk,6136,5,0,11,3,2009,30,78,5,5158,55,1,0,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_100234,train,High Risk,22093,17,8,25,2,2005,48,136,4,4585,54,1,1,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_100235,test,High Risk,28150,22,4,26,3,2009,29,71,4,5964,68,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
WH_100236,train,High Risk,34147,27,8,16,0,1997,34,255,3,4217,26,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0
WH_100237,test,Not High Risk,32114,23,4,18,0,2004,26,210,5,4701,15,0,1,0,0,0,0,4,2,0,1,0,0,1,0,1,0,0,0
WH_100238,test,Not High Risk,17065,15,2,25,1,2009,29,71,3,4011,32,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,1
WH_100239,train,Not High Risk,37147,28,0,32,1,2009,23,131,2,5321,21,0,0,0,0,0,1,5,2,0,0,0,1,0,0,1,0,0,0
WH_100240,train,Not High Risk,8091,7,4,26,0,2019,29,86,7,4013,32,1,0,0,1,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_100241,train,High Risk,18122,15,5,23,3,2009,23,268,3,3983,33,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,0
WH_100242,test,High Risk,37074,30,5,2,0,2002,40,82,4,5463,30,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
WH_100243,train,High Risk,18062,14,7,19,4,2009,22,140,4,4475,19,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0
WH_100244,train,Not High Risk,5078,4,6,23,0,2009,30,191,3,5484,33,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_100245,train,Not High Risk,22071,18,2,26,0,2009,31,190,2,4176,43,1,0,0,0,0,1,5,2,0,0,0,1,0,0,0,0,1,0
WH_100246,train,Not High Risk,33082,26,8,19,1,2009,19,84,3,4146,49,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0
WH_100247,train,High Risk,18147,15,3,14,0,2013,35,186,2,4553,30,1,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_100248,train,High Risk,25093,20,8,10,0,2013,38,75,4,4732,55,0,1,0,0,0,0,5,3,0,1,0,0,1,0,0,0,0,1
WH_100249,train,Not High Risk,11131,8,4,20,0,2020,29,123,3,5516,22,1,1,0,0,0,0,4,2,0,1,0,1,0,0,0,0,1,0
WH_100250,train,Not High Risk,7068,6,8,26,0,2021,17,193,2,5337,42,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0
WH_100251,test,High Risk,49091,37,2,27,0,2009,50,76,3,7822,35,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0
WH_100252,train,High Risk,33100,28,0,13,2,2009,37,230,3,5577,69,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0
WH_100253,train,High Risk,11068,9,1,18,0,2009,26,199,4,4166,41,1,0,0,0,0,1,3,2,0,1,0,0,1,0,1,0,0,0
WH_100254,train,Not High Risk,43081,34,2,22,0,2009,24,241,4,3409,69,1,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0
WH_100255,test,High Risk,29073,24,2,19,1,2009,22,208,3,4718,57,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,1,0,0
WH_100256,train,Not High Risk,17095,14,5,8,0,2014,32,60,3,4686,36,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_100257,train,High Risk,46121,34,1,26,0,2009,31,85,4,5924,54,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_100258,train,Not High Risk,9096,7,0,25,0,2009,30,260,2,4463,34,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1
WH_100259,train,High Risk,13085,12,5,6,2,2015,26,222,3,3305,30,1,0,0,0,0,0,3,3,1,1,0,0,1,0,0,0,0,0
WH_100260,train,Not High Risk,16066,14,6,10,2,2009,28,61,2,5499,24,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,1
WH_100261,train,High Risk,18079,14,7,14,1,2009,36,100,5,5016,52,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_100262,train,Not High Risk,27104,24,0,2,2,2009,36,257,3,4673,26,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0
WH_100263,train,High Risk,18122,13,7,11,0,2016,42,90,2,4952,69,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,1,0
WH_100264,train,Not High Risk,4115,0,1,28,0,2009,28,194,2,3467,27,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
WH_100265,test,High Risk,20076,18,5,27,0,2013,21,119,3,7850,18,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_100266,train,Not High Risk,6123,0,4,23,0,2021,62,183,4,4943,30,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
WH_100267,train,High Risk,27105,22,6,9,4,2009,40,234,4,7505,42,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
WH_100268,train,Not High Risk,27121,23,5,13,0,1999,29,224,6,4435,69,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_100269,train,Not High Risk,27109,22,2,26,4,2009,15,98,4,6478,64,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_100270,train,High Risk,32059,24,4,15,4,2008,31,222,4,5204,68,1,1,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
WH_100271,train,Not High Risk,6151,5,1,9,0,2009,29,78,4,3856,61,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0
WH_100272,test,High Risk,16089,13,2,26,0,2009,15,238,2,4545,50,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_100273,test,Not High Risk,19079,15,0,19,5,2009,30,217,2,3982,33,1,0,0,0,0,1,5,2,0,0,0,1,0,0,0,1,0,0
WH_100274,train,Not High Risk,6087,4,6,4,4,2009,28,177,2,7501,30,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100275,train,Not High Risk,24097,18,3,26,2,2009,29,90,2,5449,54,1,1,0,0,0,1,5,2,1,0,0,0,0,0,0,0,1,0
WH_100276,train,Not High Risk,15142,11,6,11,0,2016,15,267,3,4250,60,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_100277,train,Not High Risk,35118,26,7,29,0,2006,24,70,4,4947,69,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100278,train,Not High Risk,8126,7,7,27,0,2009,40,156,2,3970,22,1,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,0,0
WH_100279,train,Not High Risk,30073,24,0,26,0,2009,33,127,4,3900,31,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_100280,train,High Risk,7083,5,4,2,0,2009,21,107,2,4968,67,0,1,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0
WH_100281,test,Not High Risk,4144,0,1,18,0,2009,46,99,3,5308,56,1,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0
WH_100282,train,High Risk,18070,15,2,23,1,2009,49,148,2,5045,59,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0
WH_100283,train,Not High Risk,5059,4,8,19,0,2009,28,218,4,9581,23,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,1,0,0
WH_100284,train,High Risk,16108,14,1,11,0,2009,33,90,4,3619,68,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_100285,train,High Risk,23087,18,4,9,0,2010,24,61,2,4435,24,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
WH_100286,train,Not High Risk,25078,19,2,6,0,2009,19,95,3,3829,57,0,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_100287,train,Not High Risk,34126,24,8,9,0,2011,28,57,4,4166,58,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WH_100288,test,High Risk,32123,25,5,1,0,2005,28,60,3,7355,47,1,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0
WH_100289,test,High Risk,51140,38,3,12,0,2004,30,149,2,4720,66,1,0,0,1,0,0,4,2,1,0,0,0,0,0,1,0,0,0
WH_100290,train,High Risk,30091,25,2,26,0,2009,25,269,4,4224,29,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0
WH_100291,train,High Risk,27108,22,6,6,0,2004,29,106,3,4690,63,1,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0
WH_100292,train,High Risk,22081,19,8,26,3,2009,44,89,2,3696,70,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0
WH_100293,train,Not High Risk,10083,8,1,27,0,2009,28,223,1,3545,17,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_100294,train,Not High Risk,23070,19,0,27,0,2009,26,107,4,4947,21,1,0,0,0,0,1,5,2,0,0,0,0,1,0,0,1,0,0
WH_100295,test,High Risk,38114,28,4,23,0,1998,18,193,2,4042,51,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0
WH_100296,train,High Risk,47145,38,5,9,0,2006,21,160,10,5025,24,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
WH_100297,train,High Risk,22118,18,1,32,1,2009,29,248,2,5527,36,1,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_100298,train,Not High Risk,8128,7,0,1,0,2009,49,94,2,4208,44,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_100299,train,Not High Risk,7095,6,5,26,0,2017,45,254,2,4119,43,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0
WH_100300,train,Not High Risk,32059,25,4,29,1,1999,27,138,2,4707,33,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0
WH_100301,train,Not High Risk,10134,8,4,26,0,2020,28,103,4,8304,17,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
WH_100302,train,Not High Risk,15104,13,5,23,1,2009,46,147,4,5788,24,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_100303,test,Not High Risk,30135,23,3,6,0,2009,19,195,4,4418,18,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100304,test,Not High Risk,28086,21,4,31,0,2010,20,156,4,4523,25,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
WH_100305,train,Not High Risk,7138,5,4,20,0,2018,32,148,2,4062,42,1,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_100306,test,High Risk,22087,17,5,13,3,2009,27,253,4,4107,17,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
WH_100307,train,High Risk,30120,23,3,31,0,2007,25,97,2,5451,70,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
WH_100308,train,Not High Risk,7067,5,3,1,0,2020,30,236,2,4502,54,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0
WH_100309,test,High Risk,21131,16,1,17,0,2009,39,115,3,4744,20,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,1
WH_100310,train,High Risk,19066,15,7,26,0,2010,24,241,2,4622,55,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_100311,train,Not High Risk,27091,19,4,26,0,2011,28,94,2,4344,28,1,1,1,1,0,0,5,2,0,0,0,1,0,0,0,0,1,0
WH_100312,train,Not High Risk,20123,16,8,26,5,2009,34,235,4,4853,30,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_100313,train,Not High Risk,9131,8,0,27,0,2009,27,270,4,5299,17,1,0,0,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0
WH_100314,train,Not High Risk,7132,6,1,26,5,2009,22,126,4,5086,35,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0
WH_100315,train,Not High Risk,34120,27,7,28,0,2003,32,118,2,5396,46,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100316,test,Not High Risk,23095,16,7,27,0,2014,35,222,3,5072,46,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0
WH_100317,train,Not High Risk,26065,20,0,28,0,2009,34,205,2,5265,43,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_100318,train,Not High Risk,22124,19,0,27,0,2009,30,271,5,4619,64,1,0,1,1,0,1,3,2,0,1,0,0,0,0,0,1,0,0
WH_100319,train,High Risk,30102,23,2,15,2,2009,44,164,3,5399,62,1,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0
WH_100320,train,Not High Risk,19061,16,7,6,2,2009,43,230,2,4773,44,1,1,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_100321,train,Not High Risk,15108,13,7,21,1,2009,21,164,2,5529,70,0,0,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0
WH_100322,train,Not High Risk,5086,4,2,21,2,2009,29,60,3,4618,29,1,0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0
WH_100323,train,Not High Risk,22110,18,0,23,0,2009,38,66,2,4977,57,1,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0
WH_100324,train,High Risk,18083,14,8,23,2,2009,23,143,2,6038,56,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0
WH_100325,train,High Risk,29057,25,4,24,3,2000,26,264,2,5198,40,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1
WH_100326,test,Not High Risk,10135,7,4,12,1,2020,25,255,3,4380,67,1,1,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0
WH_100327,train,Not High Risk,9103,7,4,9,4,2009,40,77,4,7054,57,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
WH_100328,train,High Risk,13091,10,7,11,2,2009,27,222,4,4734,61,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0
WH_100329,train,Not High Risk,4090,4,8,11,0,2019,27,177,4,5537,52,1,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,1,0
WH_100330,train,High Risk,31134,23,6,23,2,2002,46,65,2,5014,59,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_100331,train,Not High Risk,33137,25,6,17,2,2003,32,80,4,4309,17,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1
WH_100332,train,Not High Risk,9125,8,8,30,1,2015,36,248,4,5397,16,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0
WH_100333,train,Not High Risk,15130,13,2,14,3,2009,18,154,2,6899,33,0,0,0,0,0,1,3,3,0,1,0,1,0,0,0,0,0,1
WH_100334,train,Not High Risk,5095,4,5,32,1,2009,25,247,2,6167,50,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
WH_100335,train,High Risk,26140,22,4,21,4,2006,23,180,3,5497,29,1,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0
WH_100336,train,High Risk,43087,33,4,19,0,2005,20,211,2,5184,68,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0
WH_100337,train,Not High Risk,7104,5,0,11,5,2009,21,197,3,4774,67,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_100338,train,Not High Risk,13057,10,3,32,0,2018,27,154,3,4874,41,1,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0
WH_100339,train,Not High Risk,9117,6,5,31,2,2009,23,151,4,6118,58,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
WH_100340,train,High Risk,28115,20,6,23,0,2013,35,159,3,4874,18,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
WH_100341,train,Not High Risk,7059,6,8,27,0,2018,29,251,3,6460,56,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0
WH_100342,train,Not High Risk,11080,10,5,19,0,2015,28,179,4,3783,64,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0
WH_100343,test,Not High Risk,5062,5,3,32,0,2016,24,189,2,4038,30,1,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0
WH_100344,test,Not High Risk,32133,25,4,2,0,1997,23,106,4,4918,64,1,1,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0
WH_100345,train,High Risk,12068,10,0,26,3,2009,29,108,2,5763,56,1,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0
WH_100346,train,Not High Risk,29131,22,7,27,0,2007,26,162,1,4786,43,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0
WH_100347,test,Not High Risk,13129,12,0,21,3,2009,30,127,5,4359,47,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0
WH_100348,train,Not High Risk,21081,15,3,19,0,2013,28,174,3,5618,61,0,1,0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0
WH_100349,train,Not High Risk,21060,17,0,26,0,2009,33,133,5,4040,55,1,0,0,1,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_100350,train,Not High Risk,6146,0,5,19,0,2023,21,115,4,4854,65,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
WH_100351,train,Not High Risk,7099,6,4,3,2,2009,30,81,3,5407,55,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0
WH_100352,train,High Risk,32137,25,3,12,0,1998,30,73,8,4727,19,1,0,0,0,0,0,1,2,1,1,0,0,1,0,1,0,0,0
WH_100353,train,High Risk,5140,4,7,2,0,2009,44,156,2,3839,32,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0
WH_100354,train,Not High Risk,5070,4,8,21,3,2019,28,191,2,3850,33,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
WH_100355,test,Not High Risk,39079,30,5,28,0,1999,30,112,3,5013,17,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_100356,train,High Risk,10103,8,2,32,0,2009,28,175,2,4949,46,1,0,0,0,0,1,3,2,0,0,0,1,0,0,1,0,0,0
WH_100357,train,High Risk,31074,24,6,19,4,2005,29,158,2,4080,46,1,1,1,0,0,0,5,2,0,1,0,1,0,0,0,1,0,0
WH_100358,train,Not High Risk,11102,9,4,31,3,2009,16,79,2,5208,67,0,0,0,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0
WH_100359,train,Not High Risk,10139,7,8,28,5,2009,37,172,3,3890,48,1,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0
WH_100360,train,High Risk,22072,17,5,17,4,2009,22,220,2,5599,65,1,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
