Ware_house_ID,product_wg_ton,num_refill_req_l3m,transport_issue_l1y,wh_breakdown_l3m
WH_100962,29106,1,0,2
WH_100963,22146,2,0,3
WH_100964,19110,1,1,2
WH_100965,23112,8,1,4
WH_100966,32063,8,0,6
WH_100967,11142,8,0,5
WH_100968,11066,7,0,5
WH_100969,32076,0,0,4
WH_100970,38107,6,0,2
WH_100971,6099,7,0,3
WH_100972,9125,1,1,5
WH_100973,11075,5,1,1
WH_100974,6146,4,0,1
WH_100975,29119,6,0,4
WH_100976,6081,8,0,2
WH_100977,39084,2,0,3
WH_100978,30076,0,0,6
WH_100979,15119,3,2,4
WH_100980,30068,5,3,4
WH_100981,25060,4,1,6
WH_100983,7111,3,4,3
WH_100984,21128,6,0,3
WH_100985,21096,5,0,4
WH_100986,24138,6,4,4
WH_100988,23106,8,2,2
WH_100989,14140,4,1,2
WH_100990,13148,0,2,6
WH_100991,23149,1,2,3
WH_100992,17145,0,1,3
WH_100993,24138,1,0,2
WH_100994,23108,7,2,3
WH_100995,29069,1,0,2
WH_100996,22091,6,0,6
WH_100997,30150,3,2,3
WH_100998,13137,3,3,4
WH_100999,17139,3,3,6
WH_101000,15103,1,5,2
WH_101001,40102,6,0,3
WH_101002,33096,7,0,6
WH_101003,7132,6,0,2
WH_101004,30130,4,0,5
WH_101005,6074,7,1,4
WH_101006,21151,7,1,2
WH_101007,5140,1,1,1
WH_101008,26065,4,1,2
WH_101009,36092,2,1,6
WH_101010,8134,3,0,6
WH_101011,28096,0,0,3
WH_101012,6056,4,0,5
WH_101013,14105,8,0,4
WH_101014,33076,3,1,6
WH_101015,8146,0,0,2
WH_101016,22092,7,0,2
WH_101017,33128,7,0,4
WH_101018,29107,4,0,6
WH_101019,16085,8,3,6
WH_101020,30122,8,0,3
WH_101021,24056,2,2,4
WH_101022,11093,8,1,3
WH_101023,23108,7,0,3
WH_101024,18092,3,1,3
WH_101025,18094,6,1,4
WH_101026,30084,5,1,5
WH_101027,14129,7,1,4
WH_101028,6088,3,0,3
WH_101029,9105,0,0,3
WH_101030,20058,1,1,6
WH_101031,20151,8,3,6
WH_101032,12121,0,0,1
WH_101033,5075,8,3,2
WH_101034,5127,8,2,3
WH_101035,6080,2,0,2
WH_101036,28083,0,0,6
WH_101037,32130,0,0,5
WH_101038,26151,4,0,5
WH_101039,42066,7,0,4
WH_101040,5059,6,2,2
WH_101041,23145,6,0,6
WH_101042,24069,7,0,4
WH_101043,41074,1,1,2
WH_101044,32144,0,0,4
WH_101045,24083,8,2,4
WH_101048,6078,8,2,2
WH_101049,30067,6,0,4
WH_101050,32144,5,0,5
WH_101051,7138,7,0,1
WH_101052,16145,7,3,4
WH_101053,12094,1,0,6
WH_101054,22137,1,0,6
WH_101055,6083,6,0,1
WH_101056,25110,7,3,3
WH_101057,33121,0,1,4
WH_101058,48066,7,0,6
WH_101059,20137,2,3,5
WH_101060,13083,1,0,2
WH_101061,23128,3,0,2
WH_101062,47117,2,0,3
WH_101063,10121,5,0,1
WH_101064,34148,3,0,2
WH_101065,27108,0,0,2
WH_101066,13057,3,1,1
WH_101067,27064,8,0,5
WH_101068,6139,8,0,3
WH_101069,16072,4,0,6
WH_101070,27124,4,5,4
WH_101071,24111,8,0,3
WH_101072,4131,0,4,2
WH_101073,28088,8,5,2
WH_101074,23119,7,0,3
WH_101075,31067,6,0,3
WH_101076,17113,2,0,1
WH_101077,41119,5,0,5
WH_101078,24102,8,3,6
WH_101079,8083,7,0,1
WH_101080,28056,3,5,6
WH_101081,20136,3,1,4
WH_101082,17140,6,0,6
WH_101083,29084,3,0,2
WH_101084,5107,5,1,1
WH_101085,33093,1,0,4
WH_101086,27150,5,1,5
WH_101087,25149,7,1,3
WH_101088,24141,7,0,3
WH_101089,23086,5,1,3
WH_101090,39117,8,1,2
WH_101091,33077,8,2,2
WH_101093,31069,0,0,5
WH_101094,29055,0,3,2
WH_101096,40061,1,1,3
WH_101097,13088,0,2,6
WH_101098,31129,2,4,6
WH_101099,30146,0,0,3
WH_101100,15084,6,0,5
WH_101101,32085,5,0,2
WH_101102,31123,6,1,4
WH_101103,11072,0,0,1
WH_101104,8060,1,2,6
WH_101105,7133,0,0,1
WH_101107,8099,4,2,6
WH_101108,6125,8,0,1
WH_101109,17118,0,0,5
WH_101110,5126,2,4,3
WH_101111,23099,8,0,2
WH_101112,39135,8,0,2
WH_101113,41146,3,0,5
WH_101114,23091,7,1,4
WH_101115,6081,3,0,2
WH_101116,25056,7,0,3
WH_101117,20126,6,1,2
WH_101118,32142,2,0,2
WH_101119,7064,7,0,2
WH_101120,14056,3,3,4
WH_101121,39138,5,0,6
WH_101122,30125,6,0,5
WH_101123,31101,8,3,4
WH_101124,12093,6,0,4
WH_101125,10130,1,1,2
WH_101126,20131,4,0,5
WH_101127,31086,6,4,5
WH_101128,28129,8,1,2
WH_101129,6095,2,2,1
WH_101130,25070,0,0,5
WH_101131,23089,4,0,2
WH_101132,14136,8,2,6
WH_101133,6132,0,0,2
WH_101134,23100,4,0,4
WH_101135,31111,8,3,6
WH_101136,32147,3,2,6
WH_101137,8123,0,3,2
WH_101138,5133,7,2,1
WH_101139,23080,3,1,3
WH_101140,12068,3,0,1
WH_101141,19114,8,1,6
WH_101142,17119,1,0,3
WH_101143,15081,5,0,1
WH_101144,29078,3,0,3
WH_101145,10121,0,0,5
WH_101146,29102,6,0,3
WH_101147,5122,7,2,3
WH_101148,46136,3,0,4
WH_101149,26098,7,3,5
WH_101150,28124,4,3,2
WH_101151,5129,5,5,3
WH_101152,19090,1,0,5
WH_101153,34140,4,5,3
WH_101154,23081,7,0,3
WH_101155,45088,4,0,4
WH_101156,14074,3,5,3
WH_101157,8111,8,4,1
WH_101158,17136,3,2,4
WH_101159,40140,7,0,2
WH_101160,12143,0,1,5
WH_101161,31091,0,0,5
WH_101162,19110,7,0,6
WH_101163,6127,4,3,5
WH_101164,6118,0,0,5
WH_101165,13068,6,1,2
WH_101166,14120,6,5,3
WH_101167,41149,3,1,6
WH_101168,36099,5,0,6
WH_101169,31086,5,3,4
WH_101170,20101,6,0,3
WH_101171,26070,6,0,2
WH_101172,6123,1,0,3
WH_101173,25093,3,3,2
WH_101174,17104,8,3,5
WH_101175,21097,4,0,3
WH_101176,31127,2,0,4
WH_101177,15129,1,0,6
WH_101178,31131,8,0,2
WH_101179,27144,6,0,4
WH_101180,53100,5,0,4
WH_101181,8114,5,0,2
WH_101182,14074,7,0,3
WH_101183,22142,3,2,4
WH_101184,32126,5,0,4
WH_101185,17143,4,1,4
WH_101186,20062,5,3,3
WH_101187,21111,3,0,6
WH_101188,8078,5,0,2
WH_101189,27138,5,0,6
WH_101190,30083,8,0,6
WH_101191,9117,2,0,2
WH_101192,21097,0,0,5
WH_101193,20147,1,4,3
WH_101194,23147,4,0,4
WH_101195,45139,4,0,5
WH_101196,15123,0,0,5
WH_101197,29120,1,1,4
WH_101198,11141,0,4,5
WH_101199,9076,3,0,4
WH_101200,21128,6,0,3
WH_101201,16110,0,1,6
WH_101202,20123,1,0,2
WH_101203,21094,0,0,2
WH_101204,26097,1,1,6
WH_101205,47132,4,0,4
WH_101206,7078,6,0,2
WH_101207,8063,0,0,1
WH_101209,19104,8,5,4
WH_101210,23096,4,0,2
WH_101211,26118,6,1,4
WH_101212,10097,5,3,5
WH_101213,21127,0,1,3
WH_101214,27114,4,0,2
WH_101215,10122,7,2,5
WH_101216,25090,7,0,4
WH_101217,27122,2,0,6
WH_101218,19094,5,1,1
WH_101219,32090,3,0,2
WH_101220,6108,5,1,1
WH_101221,48067,2,0,3
WH_101222,20118,3,3,4
WH_101223,31101,8,0,2
WH_101224,7073,3,0,2
WH_101225,24113,6,0,6
WH_101226,28122,1,0,6
WH_101227,30057,4,0,4
WH_101228,11114,7,0,3
WH_101229,32094,0,0,3
WH_101230,16083,1,0,2
WH_101231,24086,7,0,6
WH_101232,10108,1,0,2
WH_101233,21140,8,0,5
WH_101234,31064,7,2,2
WH_101235,15082,8,0,1
WH_101236,6092,6,1,1
WH_101237,29056,4,0,5
WH_101238,15091,5,0,6
WH_101239,21066,7,1,5
WH_101240,31103,5,1,2
WH_101241,11138,7,4,6
WH_101242,14133,4,0,4
WH_101243,17094,3,0,3
WH_101244,35147,0,0,5
WH_101245,13110,4,0,4
WH_101246,45125,1,1,6
WH_101247,11077,1,1,3
WH_101248,32097,6,0,2
WH_101249,5122,1,4,2
WH_101250,20064,8,1,2
WH_101251,44086,3,0,2
WH_101252,19067,7,2,2
WH_101253,6072,5,4,3
WH_101254,23119,0,0,6
WH_101255,8115,4,0,1
WH_101256,26077,6,0,5
WH_101257,26099,3,2,6
WH_101258,31065,0,3,6
WH_101259,6144,1,2,2
WH_101260,7078,3,0,1
WH_101261,13098,8,0,2
WH_101262,15109,6,0,1
WH_101263,27057,2,0,2
WH_101264,25149,1,4,4
WH_101265,55078,8,0,3
WH_101266,34088,7,1,2
WH_101267,21102,8,2,3
WH_101268,5118,6,2,2
WH_101269,17151,3,0,5
WH_101270,7120,7,0,3
WH_101272,49087,4,0,3
WH_101273,17138,3,0,1
WH_101274,16092,0,0,6
WH_101275,6066,0,1,5
WH_101276,20134,1,0,5
WH_101277,8141,1,3,2
WH_101278,32123,5,0,4
WH_101279,5138,2,5,3
WH_101280,26151,7,1,4
WH_101281,31075,5,0,5
WH_101282,5115,4,0,3
WH_101283,21062,1,0,6
WH_101284,5151,8,0,2
WH_101285,13119,6,0,6
WH_101286,51140,5,0,6
WH_101288,25088,5,0,4
WH_101289,14115,5,0,6
WH_101290,12094,8,0,2
WH_101291,5142,2,0,2
WH_101292,20082,4,0,5
WH_101293,28119,6,0,6
WH_101294,17095,5,0,2
WH_101295,19099,2,0,5
WH_101296,6150,8,3,1
WH_101297,34099,6,0,3
WH_101298,27135,2,0,4
WH_101299,16134,3,0,3
WH_101300,18094,7,3,2
WH_101301,52091,4,0,3
WH_101302,7115,3,2,6
WH_101303,10106,6,1,5
WH_101304,13105,6,0,6
WH_101305,5087,1,0,3
WH_101306,23084,5,0,5
WH_101307,35058,7,0,2
WH_101308,23066,5,1,5
WH_101309,16149,0,3,3
WH_101310,19133,8,0,5
WH_101311,27109,5,0,2
WH_101312,39102,4,0,2
WH_101313,23097,3,0,6
WH_101314,16059,1,0,5
WH_101315,12061,1,5,6
WH_101316,27131,0,0,4
WH_101317,42135,4,1,2
WH_101318,6082,6,0,1
WH_101319,22075,4,1,3
WH_101321,32104,4,0,2
WH_101322,20135,8,1,4
WH_101323,20128,6,0,3
WH_101325,28094,1,0,5
WH_101326,6077,4,1,3
WH_101327,30139,7,1,3
WH_101328,36072,1,0,3
WH_101329,10089,1,0,3
WH_101330,25121,8,0,6
WH_101331,31089,5,0,6
WH_101332,44114,6,1,2
WH_101333,13123,3,0,5
WH_101334,40094,1,0,4
WH_101335,6076,5,0,2
WH_101336,30102,0,3,3
WH_101337,21079,3,4,4
WH_101338,31055,2,0,3
WH_101339,24099,4,0,3
WH_101340,17111,5,0,5
WH_101341,5143,5,0,2
WH_101342,21135,0,0,4
WH_101343,15137,2,0,5
WH_101344,20087,3,1,6
WH_101345,6060,2,0,5
WH_101346,8136,8,0,2
WH_101347,8059,2,0,3
WH_101348,31071,5,1,3
WH_101349,26125,4,1,4
WH_101350,7137,7,2,1
WH_101351,23124,4,0,6
WH_101352,28099,1,0,3
WH_101353,30080,5,1,5
WH_101354,20130,5,2,2
WH_101355,13132,6,1,4
WH_101356,43141,1,0,2
WH_101357,11105,7,0,4
WH_101359,6116,6,0,2
WH_101360,18111,3,1,2
WH_101361,31057,4,3,2
WH_101362,20061,5,0,2
WH_101363,17095,6,3,6
WH_101365,21129,5,3,6
WH_101366,5075,8,0,2
WH_101367,25149,0,1,4
WH_101368,27077,8,0,5
WH_101369,24099,7,0,4
WH_101370,11108,8,0,6
WH_101371,15106,1,0,2
WH_101372,11114,6,1,6
WH_101373,28056,2,0,6
WH_101374,30069,6,0,5
WH_101375,17107,0,0,3
WH_101376,32114,7,1,4
WH_101377,26107,8,0,4
WH_101378,14073,6,5,3
WH_101379,36133,6,0,3
WH_101380,18093,4,1,5
WH_101381,15062,0,0,1
WH_101382,16113,6,0,3
WH_101383,28083,8,0,2
WH_101384,31124,8,1,5
WH_101385,13061,8,1,2
WH_101386,25056,2,2,4
WH_101387,14060,5,1,5
WH_101388,24087,5,1,5
WH_101389,5137,3,5,3
WH_101390,19056,5,3,5
WH_101391,6074,0,0,6
WH_101392,37102,4,0,5
WH_101393,34072,8,0,2
WH_101394,6057,2,1,1
WH_101395,42136,0,0,6
WH_101396,21146,5,0,1
WH_101397,26135,6,0,6
WH_101398,37140,5,0,6
WH_101399,33131,3,0,3
WH_101400,10147,0,0,6
WH_101401,5139,8,0,2
WH_101402,39115,5,0,5
WH_101403,16099,5,5,5
WH_101404,9075,2,1,5
WH_101405,23130,5,0,3
WH_101406,6125,0,0,3
WH_101407,27145,7,0,6
WH_101408,39079,4,1,6
WH_101409,15087,4,0,1
WH_101410,18093,6,0,4
WH_101411,23131,2,0,6
WH_101412,25144,4,0,1
WH_101413,14068,0,0,5
WH_101414,34073,0,0,6
WH_101415,18065,1,1,2
WH_101416,12145,6,0,2
WH_101417,30147,8,0,2
WH_101418,4057,6,5,2
WH_101419,17069,4,2,6
WH_101420,18133,0,1,2
WH_101421,12104,8,2,6
WH_101422,5067,3,0,3
WH_101423,19061,7,1,3
WH_101424,24135,1,0,2
WH_101425,20108,1,0,2
WH_101426,21095,0,1,5
WH_101427,38114,5,0,5
WH_101428,23079,0,0,2
WH_101429,32103,4,0,4
WH_101430,25092,1,0,3
WH_101431,23072,0,0,2
WH_101432,14105,1,2,5
WH_101433,14078,3,1,3
WH_101434,31138,7,0,3
WH_101435,27069,2,0,4
WH_101436,20071,1,0,5
WH_101437,24095,4,0,4
WH_101438,17112,3,0,6
WH_101439,7104,5,0,1
WH_101440,6055,4,0,5
WH_101441,32140,2,1,6
WH_101442,28124,3,3,3
WH_101443,13130,8,0,3
WH_101444,30082,3,0,5
WH_101445,42091,5,0,3
WH_101446,30099,3,0,2
WH_101447,43058,6,0,4
WH_101448,29078,1,0,3
WH_101449,29146,3,0,6
WH_101450,6105,6,1,1
WH_101451,29122,2,2,4
WH_101452,14065,1,0,1
WH_101453,14130,4,0,2
WH_101454,39112,5,0,5
WH_101455,5096,8,2,5
WH_101456,28092,2,3,3
WH_101457,39056,3,1,3
WH_101458,5077,8,1,3
WH_101459,29096,1,0,2
WH_101460,33118,7,0,3
WH_101461,14091,0,0,2
WH_101462,22090,4,0,4
WH_101463,28137,4,1,3
WH_101464,27094,4,4,6
WH_101465,27063,0,0,6
WH_101466,10103,8,0,3
WH_101467,33134,0,0,4
WH_101468,16133,1,0,2
WH_101469,43112,5,0,2
WH_101470,21087,6,0,4
WH_101471,17095,4,1,2
WH_101472,28139,3,0,4
WH_101473,33099,5,4,4
WH_101474,5085,0,0,1
WH_101475,40137,7,1,4
WH_101476,26114,3,0,6
WH_101477,27117,5,1,2
WH_101478,6107,7,4,3
WH_101479,26080,7,0,5
WH_101480,28079,0,4,2
WH_101481,8105,4,1,3
WH_101482,48142,6,4,5
WH_101483,11081,6,0,5
WH_101484,20073,5,0,6
WH_101486,11133,6,0,6
WH_101487,15055,5,0,3
WH_101488,27114,7,0,3
WH_101489,15079,3,0,6
WH_101490,36125,3,1,4
WH_101491,24067,4,0,4
WH_101493,26137,0,0,4
WH_101494,20069,7,0,4
WH_101495,32080,6,0,4
WH_101496,28145,0,0,3
WH_101497,17083,6,0,3
WH_101498,16063,7,0,5
WH_101499,6144,1,1,2
WH_101500,17132,6,2,6
WH_101502,17098,8,0,6
WH_101503,31088,0,2,3
WH_101504,12125,7,1,1
WH_101505,31079,0,1,6
WH_101506,8100,3,0,3
WH_101507,15123,7,0,2
WH_101508,31094,1,3,4
WH_101509,19116,6,0,4
WH_101510,26120,6,0,5
WH_101511,55057,7,0,6
WH_101512,20125,1,0,2
WH_101513,29120,5,0,5
WH_101514,5076,0,0,3
WH_101515,19070,8,2,2
WH_101516,43099,2,0,5
WH_101517,36120,2,2,5
WH_101518,31086,1,0,5
WH_101519,37124,8,0,2
WH_101520,7139,3,0,2
WH_101521,21080,6,0,2
WH_101522,27063,1,0,3
WH_101523,22082,5,3,6
WH_101524,21078,4,3,4
WH_101525,20115,8,0,4
WH_101526,31089,5,0,3
WH_101527,30097,4,3,6
WH_101528,23099,0,1,3
WH_101529,52097,7,0,3
WH_101530,15142,2,0,3
WH_101531,22071,8,5,4
WH_101532,14127,8,4,2
WH_101533,23146,4,0,5
WH_101534,18092,4,2,3
WH_101535,6074,3,2,5
WH_101536,12122,7,2,6
WH_101537,34112,4,0,3
WH_101538,31142,4,1,3
WH_101539,21120,8,0,4
WH_101540,29138,5,0,4
WH_101541,35106,1,0,5
WH_101542,24126,8,2,6
WH_101543,37150,1,2,3
WH_101544,21143,5,1,3
WH_101545,6111,6,1,1
WH_101546,8129,6,0,1
WH_101547,24064,8,0,5
WH_101548,25089,1,0,6
WH_101549,32139,8,3,6
WH_101550,6136,3,1,3
WH_101551,6097,1,3,1
WH_101552,33063,4,0,3
WH_101553,34137,7,3,3
WH_101554,38143,7,2,2
WH_101555,23127,6,0,4
WH_101556,29102,4,0,6
WH_101557,19146,2,0,3
WH_101558,23077,1,2,6
WH_101559,30121,7,2,2
WH_101560,39063,3,1,4
WH_101561,34059,8,1,3
WH_101562,5108,8,1,2
WH_101563,10114,1,0,1
WH_101564,17122,5,1,4
WH_101565,28062,6,3,6
WH_101566,25130,5,0,4
WH_101567,34128,7,0,2
WH_101568,8131,8,0,1
WH_101569,14135,8,0,4
WH_101570,16070,8,0,2
WH_101571,10064,8,3,6
WH_101572,18058,7,1,5
WH_101573,9144,5,0,1
WH_101574,8101,2,0,1
WH_101575,17065,0,1,5
WH_101576,32115,0,2,6
WH_101577,33100,5,1,4
WH_101578,28086,2,0,6
WH_101579,5151,8,0,2
WH_101580,18129,4,1,3
WH_101581,28060,2,0,4
WH_101582,28122,3,0,5
WH_101583,34137,3,0,2
WH_101584,32084,3,0,6
WH_101585,31107,7,0,2
WH_101586,31099,5,2,4
WH_101587,8127,3,0,2
WH_101588,21125,0,4,3
WH_101589,5071,0,5,2
WH_101590,5148,4,1,3
WH_101591,6057,4,0,2
WH_101592,43065,6,0,2
WH_101593,10088,8,0,3
WH_101594,24058,6,0,6
WH_101595,4141,3,0,1
WH_101596,23086,4,0,4
WH_101597,27056,3,3,2
WH_101598,17068,7,0,5
WH_101599,14138,8,2,5
WH_101600,42141,5,1,2
WH_101601,32118,7,1,6
WH_101602,8104,2,3,2
WH_101603,29095,1,0,2
WH_101604,27089,3,4,5
WH_101605,6114,7,0,1
WH_101606,28131,0,0,4
WH_101607,25112,2,0,3
WH_101608,30088,2,0,3
WH_101609,28130,3,0,5
WH_101610,27114,3,0,5
WH_101611,16097,3,0,5
WH_101612,18076,6,0,2
WH_101613,49097,0,0,6
WH_101614,20122,0,0,6
WH_101615,8105,4,4,1
WH_101616,6113,7,0,1
WH_101617,51105,2,0,6
WH_101618,26089,2,0,3
WH_101619,33127,4,0,6
WH_101620,31071,8,0,1
WH_101621,17137,4,1,2
WH_101622,5081,3,2,3
WH_101623,9131,4,1,3
WH_101624,10065,3,0,2
WH_101625,9077,3,3,6
WH_101626,20117,5,1,4
WH_101627,6088,8,0,1
WH_101628,47120,4,0,3
WH_101629,11111,5,2,5
WH_101630,34124,5,2,2
WH_101631,24058,4,0,2
WH_101632,33131,3,1,5
WH_101633,39088,7,0,4
WH_101634,51140,3,0,6
WH_101635,26119,4,0,5
WH_101636,32128,5,0,4
WH_101637,20088,1,0,2
WH_101638,20148,7,0,3
WH_101639,28079,0,1,6
WH_101640,39132,6,0,2
WH_101641,37126,5,0,4
WH_101642,10104,6,0,3
WH_101643,18124,8,3,2
WH_101644,27133,5,0,4
WH_101645,5118,1,0,1
WH_101646,20121,5,2,3
WH_101647,12150,6,1,2
WH_101648,22121,1,1,4
WH_101649,27112,8,0,5
WH_101651,17137,0,0,4
WH_101652,7089,4,1,2
WH_101653,29074,7,4,4
WH_101654,23061,6,0,4
WH_101655,30139,7,1,4
WH_101656,29131,2,1,2
WH_101657,9127,1,0,2
WH_101659,25130,7,0,2
WH_101660,22109,4,0,1
WH_101661,16133,1,0,2
WH_101663,24108,0,1,5
WH_101664,31083,0,0,3
WH_101665,14094,5,3,6
WH_101666,14135,7,0,3
WH_101667,20143,1,0,5
WH_101668,22122,7,0,3
WH_101669,41075,1,1,4
WH_101670,24069,8,1,4
WH_101671,6130,6,1,3
WH_101672,6119,2,1,1
WH_101673,7123,3,0,6
WH_101674,52120,8,0,2
WH_101675,39063,7,1,5
WH_101676,9151,1,3,2
WH_101677,22109,3,1,2
WH_101678,6085,6,1,2
WH_101679,30078,5,1,4
WH_101680,31097,1,0,2
WH_101682,28057,6,1,6
WH_101683,30114,8,0,6
WH_101684,25088,0,0,6
WH_101685,7137,7,0,1
WH_101686,43131,4,0,3
WH_101687,44132,7,4,6
WH_101688,17119,7,3,4
WH_101689,11122,6,1,2
WH_101690,7133,3,2,2
WH_101691,26149,1,0,4
WH_101692,14130,3,0,3
WH_101693,34149,7,1,5
WH_101694,22123,2,0,3
WH_101695,22086,4,1,5
WH_101696,26094,4,0,4
WH_101697,6099,5,0,2
WH_101698,25141,5,0,5
WH_101699,34091,4,1,3
WH_101700,31061,7,0,5
WH_101701,20143,8,0,1
WH_101702,7130,7,2,2
WH_101703,7071,6,0,1
WH_101704,8149,1,0,3
WH_101705,33072,7,0,3
WH_101706,30089,2,0,5
WH_101707,25114,0,0,5
WH_101708,11117,0,3,4
WH_101709,43114,3,0,3
WH_101710,31141,2,0,2
WH_101711,18072,5,0,1
WH_101712,19056,6,0,2
WH_101713,17097,4,1,2
WH_101714,6142,1,0,2
WH_101715,39085,5,0,3
WH_101716,26134,7,0,4
WH_101717,32096,2,0,5
WH_101718,25142,7,1,3
WH_101719,19094,4,0,5
WH_101720,17130,3,0,4
WH_101721,13110,2,1,6
WH_101722,15151,0,0,1
WH_101723,30064,8,0,4
WH_101724,40093,3,0,5
WH_101725,49068,8,0,6
WH_101726,30123,5,2,2
WH_101727,19055,5,5,5
WH_101728,37060,8,0,6
WH_101729,22065,0,5,4
WH_101730,14059,5,0,6
WH_101731,14067,6,0,3
WH_101732,5061,5,3,2
WH_101733,29081,7,0,5
WH_101734,15102,7,3,2
WH_101735,21125,0,0,3
WH_101736,4097,8,0,2
WH_101737,6128,7,2,3
WH_101738,6142,3,2,6
WH_101739,13081,8,0,2
WH_101740,52131,8,0,5
WH_101741,48110,6,0,2
WH_101742,47131,0,0,2
WH_101743,21143,6,2,2
WH_101745,19073,4,2,4
WH_101746,17065,1,0,2
WH_101747,44091,3,0,4
WH_101748,54130,5,0,6
WH_101749,19112,5,0,4
WH_101750,12101,0,0,1
WH_101751,21145,6,0,3
WH_101752,30108,1,1,3
WH_101753,15110,2,3,6
WH_101754,5119,8,1,5
WH_101755,48061,3,0,5
WH_101756,25120,0,0,2
WH_101757,28110,4,0,5
WH_101758,30142,8,0,2
WH_101759,13070,5,3,2
WH_101760,12128,4,0,2
WH_101761,31098,6,4,6
WH_101762,7145,3,0,1
WH_101763,27065,5,0,2
WH_101764,7145,1,0,2
WH_101765,13078,2,1,6
WH_101766,37099,0,0,2
WH_101767,24151,6,0,3
WH_101769,22074,4,1,6
WH_101770,30099,6,0,2
WH_101771,41079,3,1,4
WH_101772,25144,4,0,2
WH_101773,24116,0,3,5
WH_101774,19056,4,5,4
WH_101775,24108,3,0,5
WH_101776,9072,2,1,4
WH_101777,37111,4,0,4
WH_101778,21056,4,0,3
WH_101779,38063,0,0,4
WH_101780,22119,8,0,5
WH_101781,10069,3,0,1
WH_101782,7057,4,1,3
WH_101783,24125,3,4,4
WH_101784,34108,4,1,2
WH_101785,17148,6,0,1
WH_101786,32135,8,3,2
WH_101787,28120,7,1,3
WH_101788,6072,4,2,2
WH_101789,17090,5,0,5
WH_101790,21068,4,3,4
WH_101791,36108,4,0,4
WH_101792,23118,6,0,5
WH_101793,18098,8,0,3
WH_101794,23144,1,1,2
WH_101795,42145,1,0,4
WH_101796,13069,1,1,5
WH_101797,5070,7,0,1
WH_101798,6106,4,0,1
WH_101799,7099,4,0,3
WH_101800,11079,2,1,2
WH_101801,8055,4,2,2
WH_101802,31146,7,0,3
WH_101803,10072,3,3,1
WH_101804,7055,4,4,2
WH_101805,29058,6,0,6
WH_101806,22111,3,0,4
WH_101807,21056,7,2,4
WH_101808,23085,3,1,6
WH_101809,33062,2,0,5
WH_101810,47142,3,0,4
WH_101811,21078,8,0,2
WH_101812,22083,2,3,2
WH_101813,24144,5,0,4
WH_101814,7108,5,5,5
WH_101815,29088,5,0,3
WH_101816,16074,4,1,4
WH_101817,32123,8,0,3
WH_101818,41097,8,0,2
WH_101819,5084,0,4,1
WH_101820,7149,5,0,4
WH_101821,24148,5,0,1
WH_101822,19132,5,1,4
WH_101823,19147,5,0,4
WH_101824,40146,5,0,4
WH_101825,27108,6,0,4
WH_101826,26066,1,2,6
WH_101827,24076,4,4,6
WH_101828,30107,8,0,6
WH_101829,8147,0,3,2
WH_101830,23143,5,0,6
WH_101831,32112,7,0,3
WH_101833,13064,0,0,2
WH_101834,18072,6,0,2
WH_101836,31147,6,4,6
WH_101837,32055,2,1,5
WH_101838,15064,7,0,6
WH_101839,7111,6,3,6
WH_101840,18139,6,0,1
WH_101841,23122,0,0,4
WH_101842,27088,7,3,5
WH_101843,22060,1,0,6
WH_101844,39127,2,0,6
WH_101845,33113,1,1,2
WH_101846,14059,2,0,5
WH_101847,6133,0,4,1
WH_101848,17077,8,0,4
WH_101849,26140,7,1,5
WH_101850,16126,2,1,2
WH_101851,29057,1,2,2
WH_101852,42089,2,1,4
WH_101853,28091,4,0,6
WH_101854,7151,8,0,1
WH_101855,40091,4,0,2
WH_101856,6145,8,0,1
WH_101857,24129,6,0,2
WH_101858,47062,3,1,2
WH_101859,26071,6,1,5
WH_101860,31121,6,0,4
WH_101861,15124,5,1,2
WH_101862,29056,1,0,5
WH_101863,49151,4,0,6
WH_101864,11058,3,0,5
WH_101865,11125,2,0,1
WH_101866,21059,7,0,5
WH_101867,24114,6,0,6
WH_101868,28080,1,0,4
WH_101869,29070,2,0,3
WH_101870,36115,4,1,4
WH_101871,12130,7,0,6
WH_101872,25100,7,1,2
WH_101873,28098,3,0,2
WH_101874,12136,8,0,2
WH_101875,30138,0,0,5
WH_101876,46109,1,0,6
WH_101877,18128,0,0,4
WH_101878,37144,6,1,4
WH_101879,26150,3,0,3
WH_101880,22078,7,0,6
WH_101881,8067,0,1,3
WH_101882,23086,8,0,2
WH_101883,5130,1,0,2
WH_101884,34097,8,1,5
WH_101885,38102,4,0,5
WH_101886,38091,6,0,5
WH_101887,20135,1,0,4
WH_101888,7080,1,0,4
WH_101890,30105,5,0,4
WH_101891,12116,7,0,5
WH_101893,36064,5,0,2
WH_101894,23091,7,0,4
WH_101895,12118,0,0,5
WH_101896,6088,7,1,2
WH_101897,17095,3,5,3
WH_101898,17095,1,1,4
WH_101899,8083,8,2,6
WH_101900,26128,1,0,6
WH_101901,15124,4,0,5
WH_101902,22107,1,0,4
WH_101903,28096,0,0,3
WH_101904,13109,4,0,1
WH_101905,23126,6,2,3
WH_101906,26078,2,1,4
WH_101907,17103,6,0,6
WH_101908,29072,2,4,5
WH_101909,31145,3,1,5
WH_101910,28140,7,3,6
WH_101911,22086,7,0,4
WH_101912,11075,8,4,2
WH_101913,25094,8,1,4
WH_101914,45106,5,0,3
WH_101915,34059,4,0,3
WH_101916,31134,6,0,2
WH_101917,13058,3,1,6
WH_101918,44100,7,0,2
