Ware_house_ID,split,Location_type,zone,WH_regional_zone,product_wg_ton,storage_issue_reported_l3m,wh_breakdown_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_100161,train,Rural,West,Zone 4,19103,15,6,4,11,1,2009,20,234,4,5443,45,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_100162,train,Rural,West,Zone 5,23084,20,4,5,25,0,2009,23,160,3,4948,45,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,1
WH_100163,train,Rural,South,Zone 2,18151,13,2,4,22,0,2018,28,164,2,6385,46,0,1,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
WH_100164,train,Rural,West,Zone 6,29116,25,4,4,6,0,1997,30,235,5,4583,19,1,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0
WH_100165,train,Rural,North,Zone 6,28064,24,2,2,6,0,2009,20,248,2,5017,37,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_100166,train,Rural,West,Zone 3,40088,32,6,5,27,0,2000,29,91,4,4760,53,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_100167,test,Rural,North,Zone 2,15090,10,1,3,12,0,2017,47,152,4,3972,30,1,1,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0
WH_100168,test,Rural,North,Zone 6,32055,24,2,5,23,1,2009,29,240,3,5981,18,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_100169,train,Rural,North,Zone 4,43066,33,2,3,26,0,2006,25,81,2,3521,65,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_100170,train,Rural,South,Zone 6,7120,6,5,4,15,3,2017,30,187,3,8736,63,1,1,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
WH_100171,train,Rural,South,Zone 6,21059,14,6,8,29,0,2016,22,264,2,5390,70,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0
WH_100172,train,Rural,North,Zone 3,8100,6,2,8,27,0,2017,35,142,3,4671,43,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0
WH_100173,train,Rural,North,Zone 6,16116,13,1,7,28,1,2015,23,101,3,8137,33,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_100174,train,Rural,West,Zone 4,19114,15,6,3,26,1,2009,31,186,2,6614,60,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_100175,test,Rural,South,Zone 3,6134,5,3,3,19,0,2009,34,246,2,4547,24,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,1,0,0
WH_100176,train,Rural,South,Zone 4,6057,0,0,3,26,0,2023,15,176,2,7896,63,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0
WH_100177,train,Rural,West,Zone 3,6106,5,6,8,19,3,2009,27,227,4,3583,24,1,0,0,0,0,1,2,2,0,1,0,0,1,0,0,1,0,0
WH_100178,train,Rural,South,Zone 5,31076,24,5,8,14,0,2008,27,212,2,4532,40,1,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1
WH_100179,train,Rural,North,Zone 2,12129,9,1,1,1,0,2009,29,267,2,8236,26,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_100180,test,Rural,North,Zone 6,38151,29,4,0,28,1,2009,30,211,3,3988,28,1,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0
WH_100181,train,Urban,South,Zone 4,15087,12,4,4,26,3,2009,29,80,2,6468,24,0,0,0,0,0,1,4,2,1,1,0,1,0,0,0,0,1,0
WH_100182,train,Rural,West,Zone 4,32056,22,5,7,11,0,2008,25,221,4,5620,68,1,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_100183,train,Rural,North,Zone 6,30056,25,2,5,28,0,2005,29,175,2,5598,27,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_100184,train,Rural,North,Zone 1,18127,14,4,0,3,0,2009,30,195,2,6015,31,1,0,0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,0
WH_100185,train,Rural,West,Zone 4,18066,15,6,0,11,0,2009,30,189,4,4207,61,1,0,0,1,0,1,2,2,0,1,0,0,1,0,0,0,1,0
WH_100186,train,Rural,North,Zone 6,6111,5,2,6,28,2,2009,40,170,3,4752,28,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_100187,train,Urban,North,Zone 4,52109,39,5,0,26,0,2009,38,198,4,4739,55,1,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,1,0
WH_100188,train,Rural,West,Zone 4,3142,0,0,6,11,2,2009,29,149,4,4862,21,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0
WH_100189,train,Rural,North,Zone 6,6059,4,1,1,28,1,2009,33,190,4,5211,33,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100190,train,Rural,North,Zone 6,8059,5,3,4,28,3,2016,40,159,2,5558,47,0,1,0,1,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_100191,train,Rural,South,Zone 3,23122,18,4,1,27,0,2009,28,106,2,6927,36,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0
WH_100192,train,Rural,West,Zone 2,13142,0,0,3,1,0,2022,18,170,5,4637,64,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0
WH_100193,train,Rural,North,Zone 1,39139,33,6,3,31,1,1999,34,206,4,5059,43,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0
WH_100194,test,Rural,South,Zone 1,17148,13,1,0,21,0,2009,26,225,4,4560,29,0,0,0,0,0,1,5,1,0,1,0,1,0,1,0,0,0,0
WH_100195,train,Rural,South,Zone 1,5058,0,0,1,21,0,2009,20,230,2,4847,53,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
WH_100196,train,Rural,South,Zone 4,14108,11,5,2,26,0,2009,35,190,2,6499,41,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_100197,train,Rural,North,Zone 6,16066,12,4,8,23,1,2009,25,214,3,5606,68,1,1,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_100198,train,Rural,West,Zone 6,25126,19,6,0,23,0,2009,21,101,5,8052,22,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_100199,test,Urban,North,Zone 3,12129,10,4,6,19,1,2014,31,161,4,4723,29,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0
WH_100200,test,Rural,North,Zone 3,8144,7,4,5,27,1,2009,38,70,3,5428,30,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0
WH_100201,train,Rural,West,Zone 3,29116,25,6,5,19,4,2000,39,141,4,6060,66,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,1,0,0
WH_100202,train,Rural,North,Zone 5,16130,12,1,8,5,0,2016,33,86,3,4796,30,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_100203,train,Rural,North,Zone 6,7113,5,2,6,29,1,2020,29,157,2,4485,23,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100204,train,Rural,North,Zone 5,51147,38,2,2,24,0,2009,27,170,4,4513,53,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
WH_100205,train,Rural,North,Zone 6,22142,17,4,5,29,0,2009,28,214,3,5483,24,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_100206,train,Rural,South,Zone 6,15069,11,2,5,2,0,2018,32,157,2,6765,62,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
WH_100207,train,Rural,West,Zone 4,43072,34,4,5,11,0,1997,36,152,4,8506,62,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0
WH_100208,test,Rural,West,Zone 4,5130,4,3,1,11,0,2009,24,84,3,5042,53,1,1,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_100209,train,Rural,North,Zone 5,28146,24,4,0,17,0,2009,30,234,3,5289,65,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,1
WH_100210,test,Rural,West,Zone 4,23089,18,3,1,11,1,2009,27,146,6,3291,31,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_100211,train,Rural,West,Zone 5,4146,4,3,8,14,0,2020,18,145,4,3913,63,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1
WH_100212,train,Rural,South,Zone 2,17090,13,3,7,32,0,2018,30,96,4,3846,31,1,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0
WH_100213,train,Rural,West,Zone 6,7071,5,1,5,9,4,2022,39,194,4,4560,56,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
WH_100214,train,Rural,North,Zone 6,27111,21,4,3,28,1,2009,28,168,2,4192,28,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100215,train,Rural,West,Zone 6,5102,4,3,5,9,3,2009,36,229,4,5222,30,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
WH_100216,train,Rural,West,Zone 5,7099,6,2,7,10,0,2019,45,101,2,4975,19,1,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_100217,test,Rural,West,Zone 1,22128,19,4,4,30,0,2012,30,92,3,5550,69,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0
WH_100218,test,Rural,North,Zone 6,26098,23,3,3,28,2,1998,40,270,4,5719,51,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_100219,train,Rural,North,Zone 5,31063,24,4,4,17,0,2005,32,270,2,5467,57,1,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_100220,train,Rural,West,Zone 6,37072,28,2,7,6,0,2005,32,228,3,5086,32,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
WH_100221,test,Rural,North,Zone 6,16141,13,4,5,6,0,2014,26,174,2,5211,47,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_100222,test,Rural,North,Zone 5,5076,0,0,7,14,0,2021,24,139,4,5794,40,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1
WH_100223,train,Urban,North,Zone 6,32120,23,4,1,13,0,2009,25,259,4,5371,66,0,1,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0
WH_100224,test,Urban,North,Zone 6,24098,20,6,1,28,1,2009,41,88,4,5806,50,1,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0
WH_100225,train,Urban,South,Zone 4,35063,25,6,3,26,0,1999,26,264,2,3638,46,1,1,0,0,0,0,5,2,1,0,0,1,0,0,0,0,1,0
WH_100226,train,Urban,South,Zone 6,39095,29,5,2,9,0,2009,24,158,2,2884,45,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
WH_100227,train,Rural,West,Zone 6,7073,6,1,5,9,0,2018,22,122,4,5713,40,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_100228,train,Rural,West,Zone 4,17060,14,6,5,11,2,2009,29,202,3,4516,67,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_100229,train,Rural,West,Zone 5,5126,4,2,2,25,5,2009,27,59,7,4709,22,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_100230,test,Rural,North,Zone 6,20082,17,5,7,13,5,2009,36,201,4,4353,65,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
WH_100231,train,Urban,North,Zone 3,47079,33,6,8,27,0,2007,26,62,3,5744,37,1,1,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,0
WH_100232,train,Rural,West,Zone 2,28112,24,5,5,12,0,1998,23,169,3,5410,18,1,1,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0
WH_100233,train,Rural,West,Zone 4,6136,5,4,0,11,3,2009,30,78,5,5158,55,1,0,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_100234,train,Rural,West,Zone 5,22093,17,6,8,25,2,2005,48,136,4,4585,54,1,1,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_100235,train,Rural,North,Zone 4,28150,22,5,4,26,3,2009,29,71,4,5964,68,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
WH_100236,train,Rural,North,Zone 1,34147,27,6,8,16,0,1997,34,255,3,4217,26,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0
WH_100237,train,Rural,West,Zone 2,32114,23,3,4,18,0,2004,26,210,5,4701,15,0,1,0,0,0,0,4,2,0,1,0,0,1,0,1,0,0,0
WH_100238,train,Rural,North,Zone 5,17065,15,3,2,25,1,2009,29,71,3,4011,32,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,1
WH_100239,train,Rural,South,Zone 2,37147,28,2,0,32,1,2009,23,131,2,5321,21,0,0,0,0,0,1,5,2,0,0,0,1,0,0,1,0,0,0
WH_100240,train,Rural,West,Zone 4,8091,7,1,4,26,0,2019,29,86,7,4013,32,1,0,0,1,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_100241,train,Rural,West,Zone 6,18122,15,4,5,23,3,2009,23,268,3,3983,33,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,0
WH_100242,train,Rural,South,Zone 6,37074,30,6,5,2,0,2002,40,82,4,5463,30,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
WH_100243,train,Rural,West,Zone 3,18062,14,4,7,19,4,2009,22,140,4,4475,19,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0
WH_100244,train,Rural,North,Zone 6,5078,4,3,6,23,0,2009,30,191,3,5484,33,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_100245,test,Rural,South,Zone 4,22071,18,3,2,26,0,2009,31,190,2,4176,43,1,0,0,0,0,1,5,2,0,0,0,1,0,0,0,0,1,0
WH_100246,train,Rural,West,Zone 3,33082,26,3,8,19,1,2009,19,84,3,4146,49,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0
WH_100247,test,Rural,West,Zone 5,18147,15,4,3,14,0,2013,35,186,2,4553,30,1,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_100248,train,Rural,West,Zone 5,25093,20,5,8,10,0,2013,38,75,4,4732,55,0,1,0,0,0,0,5,3,0,1,0,0,1,0,0,0,0,1
WH_100249,train,Rural,South,Zone 4,11131,8,3,4,20,0,2020,29,123,3,5516,22,1,1,0,0,0,0,4,2,0,1,0,1,0,0,0,0,1,0
WH_100250,test,Rural,South,Zone 4,7068,6,1,8,26,0,2021,17,193,2,5337,42,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0
WH_100251,test,Rural,North,Zone 3,49091,37,5,2,27,0,2009,50,76,3,7822,35,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0
WH_100252,train,Rural,North,Zone 6,33100,28,4,0,13,2,2009,37,230,3,5577,69,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0
WH_100253,train,Rural,West,Zone 2,11068,9,5,1,18,0,2009,26,199,4,4166,41,1,0,0,0,0,1,3,2,0,1,0,0,1,0,1,0,0,0
WH_100254,train,Urban,North,Zone 2,43081,34,3,2,22,0,2009,24,241,4,3409,69,1,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0
WH_100255,train,Rural,North,Zone 3,29073,24,5,2,19,1,2009,22,208,3,4718,57,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,1,0,0
WH_100256,train,Rural,West,Zone 6,17095,14,3,5,8,0,2014,32,60,3,4686,36,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_100257,test,Rural,West,Zone 4,46121,34,4,1,26,0,2009,31,85,4,5924,54,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_100258,train,Rural,South,Zone 5,9096,7,1,0,25,0,2009,30,260,2,4463,34,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1
WH_100259,test,Urban,West,Zone 6,13085,12,4,5,6,2,2015,26,222,3,3305,30,1,0,0,0,0,0,3,3,1,1,0,0,1,0,0,0,0,0
WH_100260,train,Rural,West,Zone 5,16066,14,3,6,10,2,2009,28,61,2,5499,24,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,1
WH_100261,train,Rural,West,Zone 5,18079,14,4,7,14,1,2009,36,100,5,5016,52,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_100262,train,Rural,South,Zone 6,27104,24,3,0,2,2,2009,36,257,3,4673,26,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0
WH_100263,test,Rural,West,Zone 4,18122,13,4,7,11,0,2016,42,90,2,4952,69,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,1,0
WH_100264,train,Rural,North,Zone 6,4115,0,0,1,28,0,2009,28,194,2,3467,27,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
WH_100265,test,Rural,West,Zone 3,20076,18,6,5,27,0,2013,21,119,3,7850,18,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_100266,train,Rural,North,Zone 6,6123,0,0,4,23,0,2021,62,183,4,4943,30,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
WH_100267,train,Rural,North,Zone 6,27105,22,4,6,9,4,2009,40,234,4,7505,42,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
WH_100268,train,Rural,North,Zone 6,27121,23,3,5,13,0,1999,29,224,6,4435,69,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_100269,train,Rural,West,Zone 4,27109,22,3,2,26,4,2009,15,98,4,6478,64,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_100270,train,Rural,North,Zone 6,32059,24,4,4,15,4,2008,31,222,4,5204,68,1,1,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
WH_100271,train,Rural,West,Zone 6,6151,5,1,1,9,0,2009,29,78,4,3856,61,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0
WH_100272,train,Rural,West,Zone 4,16089,13,4,2,26,0,2009,15,238,2,4545,50,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_100273,train,Rural,South,Zone 3,19079,15,2,0,19,5,2009,30,217,2,3982,33,1,0,0,0,0,1,5,2,0,0,0,1,0,0,0,1,0,0
WH_100274,test,Rural,North,Zone 6,6087,4,3,6,4,4,2009,28,177,2,7501,30,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100275,train,Urban,North,Zone 4,24097,18,3,3,26,2,2009,29,90,2,5449,54,1,1,0,0,0,1,5,2,1,0,0,0,0,0,0,0,1,0
WH_100276,train,Rural,West,Zone 4,15142,11,3,6,11,0,2016,15,267,3,4250,60,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_100277,train,Rural,North,Zone 6,35118,26,2,7,29,0,2006,24,70,4,4947,69,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100278,test,Rural,South,Zone 3,8126,7,3,7,27,0,2009,40,156,2,3970,22,1,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,0,0
WH_100279,train,Rural,West,Zone 4,30073,24,2,0,26,0,2009,33,127,4,3900,31,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_100280,test,Urban,South,Zone 6,7083,5,4,4,2,0,2009,21,107,2,4968,67,0,1,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0
WH_100281,train,Rural,North,Zone 2,4144,0,0,1,18,0,2009,46,99,3,5308,56,1,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0
WH_100282,train,Rural,West,Zone 6,18070,15,5,2,23,1,2009,49,148,2,5045,59,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0
WH_100283,test,Rural,West,Zone 3,5059,4,1,8,19,0,2009,28,218,4,9581,23,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,1,0,0
WH_100284,train,Rural,West,Zone 4,16108,14,4,1,11,0,2009,33,90,4,3619,68,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_100285,train,Rural,South,Zone 6,23087,18,4,4,9,0,2010,24,61,2,4435,24,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
WH_100286,train,Rural,West,Zone 6,25078,19,2,2,6,0,2009,19,95,3,3829,57,0,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_100287,train,Rural,North,Zone 6,34126,24,3,8,9,0,2011,28,57,4,4166,58,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WH_100288,train,Rural,West,Zone 2,32123,25,4,5,1,0,2005,28,60,3,7355,47,1,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0
WH_100289,train,Urban,North,Zone 2,51140,38,6,3,12,0,2004,30,149,2,4720,66,1,0,0,1,0,0,4,2,1,0,0,0,0,0,1,0,0,0
WH_100290,test,Rural,North,Zone 4,30091,25,6,2,26,0,2009,25,269,4,4224,29,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0
WH_100291,test,Rural,West,Zone 6,27108,22,4,6,6,0,2004,29,106,3,4690,63,1,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0
WH_100292,train,Rural,North,Zone 4,22081,19,6,8,26,3,2009,44,89,2,3696,70,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0
WH_100293,train,Rural,North,Zone 3,10083,8,2,1,27,0,2009,28,223,1,3545,17,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_100294,train,Rural,West,Zone 3,23070,19,3,0,27,0,2009,26,107,4,4947,21,1,0,0,0,0,1,5,2,0,0,0,0,1,0,0,1,0,0
WH_100295,train,Urban,North,Zone 6,38114,28,5,4,23,0,1998,18,193,2,4042,51,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0
WH_100296,train,Rural,West,Zone 6,47145,38,5,5,9,0,2006,21,160,10,5025,24,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
WH_100297,train,Rural,South,Zone 2,22118,18,5,1,32,1,2009,29,248,2,5527,36,1,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_100298,train,Rural,North,Zone 2,8128,7,1,0,1,0,2009,49,94,2,4208,44,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_100299,train,Rural,South,Zone 4,7095,6,2,5,26,0,2017,45,254,2,4119,43,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0
WH_100300,train,Rural,South,Zone 6,32059,25,3,4,29,1,1999,27,138,2,4707,33,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0
WH_100301,train,Rural,North,Zone 4,10134,8,1,4,26,0,2020,28,103,4,8304,17,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
WH_100302,train,Rural,West,Zone 6,15104,13,2,5,23,1,2009,46,147,4,5788,24,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_100303,train,Rural,North,Zone 6,30135,23,2,3,6,0,2009,19,195,4,4418,18,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_100304,train,Rural,North,Zone 1,28086,21,3,4,31,0,2010,20,156,4,4523,25,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
WH_100305,train,Rural,South,Zone 4,7138,5,2,4,20,0,2018,32,148,2,4062,42,1,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_100306,train,Rural,North,Zone 6,22087,17,4,5,13,3,2009,27,253,4,4107,17,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
WH_100307,train,Rural,North,Zone 1,30120,23,5,3,31,0,2007,25,97,2,5451,70,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
WH_100308,test,Rural,North,Zone 2,7067,5,2,3,1,0,2020,30,236,2,4502,54,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0
WH_100309,train,Urban,North,Zone 5,21131,16,6,1,17,0,2009,39,115,3,4744,20,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,1
WH_100310,train,Rural,North,Zone 4,19066,15,4,7,26,0,2010,24,241,2,4622,55,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_100311,test,Rural,South,Zone 4,27091,19,2,4,26,0,2011,28,94,2,4344,28,1,1,1,1,0,0,5,2,0,0,0,1,0,0,0,0,1,0
WH_100312,test,Rural,West,Zone 4,20123,16,2,8,26,5,2009,34,235,4,4853,30,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_100313,test,Rural,East,Zone 3,9131,8,3,0,27,0,2009,27,270,4,5299,17,1,0,0,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0
WH_100314,train,Rural,North,Zone 4,7132,6,3,1,26,5,2009,22,126,4,5086,35,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0
WH_100315,test,Rural,North,Zone 6,34120,27,3,7,28,0,2003,32,118,2,5396,46,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_100316,train,Rural,North,Zone 3,23095,16,2,7,27,0,2014,35,222,3,5072,46,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0
WH_100317,train,Rural,North,Zone 6,26065,20,2,0,28,0,2009,34,205,2,5265,43,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_100318,train,Rural,North,Zone 3,22124,19,1,0,27,0,2009,30,271,5,4619,64,1,0,1,1,0,1,3,2,0,1,0,0,0,0,0,1,0,0
WH_100319,train,Rural,West,Zone 6,30102,23,6,2,15,2,2009,44,164,3,5399,62,1,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0
WH_100320,train,Rural,West,Zone 6,19061,16,2,7,6,2,2009,43,230,2,4773,44,1,1,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_100321,train,Rural,South,Zone 1,15108,13,3,7,21,1,2009,21,164,2,5529,70,0,0,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0
WH_100322,test,Rural,West,Zone 1,5086,4,1,2,21,2,2009,29,60,3,4618,29,1,0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0
WH_100323,test,Rural,North,Zone 6,22110,18,2,0,23,0,2009,38,66,2,4977,57,1,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0
WH_100324,train,Urban,North,Zone 6,18083,14,5,8,23,2,2009,23,143,2,6038,56,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0
