Ware_house_ID,zone,WH_regional_zone,product_wg_ton,recommended_product_wg_ton,difference_from_recorded_ton,split
WH_100389,West,Zone 6,17093,16270.153084468691,-822.8469155313087,train
WH_100390,North,Zone 6,3102,6542.1681980325575,3440.1681980325575,train
WH_100391,North,Zone 5,24082,25727.264551201304,1645.2645512013041,train
WH_100392,North,Zone 6,5124,7001.816218618242,1877.8162186182417,train
WH_100393,North,Zone 4,4055,5219.687900601959,1164.687900601959,train
WH_100394,North,Zone 5,19085,20019.893973780465,934.8939737804649,train
WH_100395,North,Zone 2,11118,10711.763438778467,-406.2365612215326,train
WH_100396,South,Zone 2,12133,12427.892128414298,294.892128414298,train
WH_100397,West,Zone 3,38059,36887.701394372074,-1171.298605627926,test
WH_100398,West,Zone 2,22141,22227.43261075859,86.43261075859118,train
WH_100399,West,Zone 2,32118,32091.90530676891,-26.094693231090787,train
WH_100400,West,Zone 6,6121,5970.308292263309,-150.69170773669066,train
WH_100401,West,Zone 6,35074,35950.3396374671,876.3396374670992,train
WH_100402,South,Zone 1,31068,30827.086874506407,-240.91312549359282,train
WH_100403,North,Zone 6,30099,28188.901260774932,-1910.0987392250681,train
WH_100404,West,Zone 5,31086,30680.10522589893,-405.89477410107065,train
WH_100405,West,Zone 3,12105,12054.6247895141,-50.375210485899515,train
WH_100406,East,Zone 4,11130,10686.238743974585,-443.7612560254147,train
WH_100407,North,Zone 6,47115,47684.034422154284,569.0344221542837,train
WH_100408,North,Zone 6,18108,18906.118276288664,798.1182762886638,test
WH_100409,North,Zone 5,7133,6924.186416218765,-208.81358378123514,test
WH_100410,North,Zone 6,23070,22734.360676269713,-335.6393237302873,test
WH_100411,South,Zone 5,23095,21813.271714715935,-1281.7282852840654,train
WH_100412,North,Zone 5,26139,26788.503133244172,649.5031332441722,train
WH_100413,West,Zone 2,7074,6284.554083056046,-789.4459169439542,train
WH_100414,North,Zone 6,5105,5012.250068813857,-92.74993118614293,train
WH_100415,North,Zone 3,30131,30663.981695076167,532.981695076167,train
WH_100416,North,Zone 3,12109,12050.097449005154,-58.902550994846024,train
WH_100417,North,Zone 2,35135,35039.030684729834,-95.96931527016568,train
WH_100418,North,Zone 5,45145,45287.54490155287,142.54490155287203,train
WH_100419,South,Zone 2,8073,7845.977251940196,-227.02274805980414,train
WH_100420,West,Zone 4,36130,33879.23019252516,-2250.7698074748405,train
WH_100421,South,Zone 4,3112,3891.11551921699,779.1155192169899,train
WH_100422,North,Zone 3,34121,33945.10490536688,-175.89509463311697,train
WH_100423,West,Zone 6,22087,22705.272813319945,618.2728133199453,test
WH_100424,North,Zone 3,38147,37693.78537147643,-453.2146285235722,test
WH_100425,North,Zone 6,25099,26057.69475445929,958.6947544592913,train
WH_100426,South,Zone 2,5099,5367.933158480111,268.93315848011116,train
WH_100427,West,Zone 4,16067,16601.20122798889,534.2012279888913,train
WH_100428,North,Zone 6,28086,29605.230677901283,1519.2306779012833,test
WH_100429,South,Zone 4,20127,21651.147452175006,1524.147452175006,train
WH_100430,West,Zone 5,21144,20129.268440565065,-1014.7315594349348,train
WH_100431,North,Zone 4,11074,11330.658190501417,256.65819050141727,train
WH_100432,North,Zone 6,40123,39364.25499460843,-758.7450053915672,train
WH_100433,West,Zone 6,15126,15107.650442467539,-18.349557532461404,test
WH_100434,North,Zone 2,18099,17178.171750562185,-920.8282494378145,train
WH_100435,North,Zone 5,22144,22652.208531959957,508.2085319599573,train
WH_100436,North,Zone 6,24072,23446.772901635017,-625.2270983649832,train
WH_100437,South,Zone 6,15072,14387.473971488576,-684.5260285114236,train
WH_100438,West,Zone 1,38134,36253.42448144845,-1880.5755185515518,test
WH_100439,West,Zone 6,25075,24627.85239620536,-447.1476037946413,train
WH_100440,East,Zone 5,12078,12796.456250652178,718.4562506521779,train
WH_100441,South,Zone 2,5057,5863.914054292265,806.9140542922651,train
WH_100442,South,Zone 5,30097,28912.976441089842,-1184.0235589101576,train
WH_100443,North,Zone 3,20057,20510.800735729463,453.80073572946276,train
WH_100444,West,Zone 5,16084,16593.06506205702,509.06506205701953,train
WH_100445,West,Zone 3,43121,42639.10845672406,-481.8915432759386,train
WH_100446,West,Zone 5,6139,5905.880643944885,-233.11935605511462,train
WH_100447,South,Zone 3,48133,49892.964177558875,1759.9641775588752,test
WH_100448,North,Zone 6,5145,4866.309186823604,-278.69081317639575,train
WH_100449,North,Zone 3,24057,23987.819583941888,-69.18041605811231,train
WH_100450,North,Zone 1,32063,32884.53575146524,821.5357514652424,train
WH_100451,West,Zone 4,24102,24204.88946267315,102.88946267314896,test
WH_100452,North,Zone 6,6084,5882.543715368964,-201.4562846310364,train
WH_100453,North,Zone 5,3112,3868.459888936417,756.459888936417,train
WH_100454,West,Zone 6,20090,21214.302029147173,1124.302029147173,train
WH_100455,North,Zone 6,9097,8877.046812457855,-219.95318754214532,train
WH_100456,North,Zone 6,25109,25788.12827039983,679.1282703998295,train
WH_100457,North,Zone 6,13137,14111.954155624739,974.9541556247386,test
WH_100458,South,Zone 5,6148,5548.607728667263,-599.3922713327374,train
WH_100459,North,Zone 6,26062,25744.33976674917,-317.66023325083006,test
WH_100460,North,Zone 1,22078,22439.788998750813,361.78899875081333,train
WH_100461,South,Zone 6,7104,8062.0914848003085,958.0914848003085,train
WH_100462,South,Zone 5,31070,32122.0429878735,1052.0429878735013,train
WH_100463,West,Zone 4,41083,40073.18614202904,-1009.813857970963,train
WH_100464,North,Zone 4,23065,24855.836630844642,1790.836630844642,train
WH_100465,West,Zone 3,24098,22624.99724665377,-1473.0027533462307,train
WH_100466,North,Zone 3,33110,34430.438601528294,1320.4386015282944,test
WH_100467,West,Zone 4,38064,39000.719335629874,936.719335629874,train
WH_100468,South,Zone 3,38056,38306.72785312838,250.72785312838096,train
WH_100469,North,Zone 6,24108,24804.853444939414,696.8534449394137,test
WH_100470,West,Zone 4,5079,5692.684476569615,613.6844765696151,train
WH_100471,North,Zone 1,22108,22451.93975301976,343.93975301976025,train
WH_100472,East,Zone 4,29105,29616.616408701742,511.61640870174233,train
WH_100473,West,Zone 5,8060,8141.188846331574,81.18884633157359,train
WH_100474,North,Zone 6,40121,38911.894664218176,-1209.1053357818237,test
WH_100475,South,Zone 6,5080,7055.097202108125,1975.0972021081252,train
WH_100476,North,Zone 6,37145,37665.50400696954,520.5040069695388,train
WH_100477,North,Zone 6,6124,6618.8868220813365,494.8868220813365,train
WH_100478,North,Zone 5,25065,26732.031658509244,1667.0316585092442,test
WH_100479,North,Zone 6,24099,23599.01193322869,-499.9880667713114,train
WH_100480,South,Zone 5,5089,5436.465855543855,347.46585554385456,train
WH_100481,South,Zone 5,26122,27097.48375026044,975.4837502604387,train
WH_100482,West,Zone 5,25108,24502.934213682754,-605.0657863172455,test
WH_100483,South,Zone 4,43143,42942.84053532705,-200.15946467294998,train
WH_100484,West,Zone 2,21096,21217.774828858157,121.77482885815698,test
WH_100485,North,Zone 6,22144,22868.19153387627,724.1915338762701,train
WH_100486,East,Zone 4,33125,33833.76797212973,708.7679721297318,train
WH_100487,West,Zone 1,12107,11845.396281862548,-261.60371813745223,train
WH_100488,South,Zone 2,26084,24623.50905153357,-1460.4909484664313,train
WH_100489,West,Zone 4,42093,41586.773936920465,-506.2260630795354,train
WH_100490,South,Zone 3,19087,18944.16280992076,-142.83719007924083,train
WH_100491,South,Zone 4,31086,31730.209774618357,644.2097746183572,test
WH_100492,North,Zone 2,38142,38268.85270793509,126.85270793508971,train
WH_100493,South,Zone 1,14111,14682.372273336903,571.3722733369032,train
WH_100494,North,Zone 6,46070,46233.00554108624,163.00554108624056,train
WH_100495,South,Zone 1,14134,13419.296018650335,-714.7039813496649,train
WH_100496,West,Zone 5,6098,5983.0960165385695,-114.90398346143047,train
WH_100497,West,Zone 6,5110,4883.21048394762,-226.78951605238035,train
WH_100498,West,Zone 5,30107,31111.025538350637,1004.0255383506374,train
WH_100499,North,Zone 6,25085,25246.046426251836,161.04642625183624,train
WH_100500,South,Zone 2,6093,5878.291561994789,-214.70843800521106,train
WH_100501,West,Zone 4,11109,10930.010561745328,-178.98943825467177,test
WH_100502,North,Zone 6,18112,18819.54496585781,707.5449658578109,train
WH_100503,West,Zone 5,38083,38479.88665958056,396.88665958055935,test
WH_100504,North,Zone 6,26107,26412.871809716766,305.8718097167657,train
WH_100505,West,Zone 6,10112,11007.106423163801,895.1064231638011,train
WH_100506,West,Zone 6,6147,6648.444964976401,501.444964976401,train
WH_100507,North,Zone 6,27095,26005.58051904313,-1089.419480956869,train
WH_100508,North,Zone 5,18108,17265.794876348766,-842.2051236512343,train
WH_100509,North,Zone 5,29108,28848.321892836506,-259.67810716349413,test
WH_100510,North,Zone 6,5099,5974.2177313141,875.2177313141001,train
WH_100511,West,Zone 5,13096,8186.746705068548,-4909.253294931452,train
WH_100512,North,Zone 3,17142,16851.747144838355,-290.25285516164513,test
WH_100513,North,Zone 6,34108,34513.18373643,405.18373643000086,test
WH_100514,North,Zone 3,31060,30162.828614432496,-897.1713855675043,train
WH_100515,North,Zone 6,7129,7325.368839551336,196.36883955133635,train
WH_100516,West,Zone 5,23083,22958.83243009212,-124.16756990788053,test
WH_100517,South,Zone 6,28065,27051.516432811983,-1013.4835671880173,train
WH_100518,North,Zone 6,40109,39936.089775491084,-172.91022450891614,train
WH_100519,West,Zone 2,34149,31716.627233595493,-2432.3727664045073,train
WH_100520,North,Zone 5,19099,19952.935170603996,853.9351706039961,test
WH_100521,South,Zone 1,27113,27529.704739035624,416.7047390356238,train
WH_100522,North,Zone 6,27092,28483.219631506377,1391.2196315063775,train
WH_100523,North,Zone 6,32116,32916.327383939315,800.327383939315,train
WH_100524,North,Zone 6,16078,15612.794631310599,-465.20536868940144,train
WH_100525,West,Zone 4,24100,22625.759386599435,-1474.240613400565,train
WH_100526,North,Zone 4,13140,13427.003962208195,287.00396220819493,train
WH_100527,North,Zone 6,9150,8596.763466379409,-553.2365336205912,train
WH_100528,South,Zone 5,27146,28213.36400966512,1067.3640096651216,train
WH_100529,North,Zone 2,22131,21742.17325805564,-388.8267419443582,train
WH_100530,South,Zone 2,12074,11275.08502006496,-798.9149799350398,train
WH_100531,North,Zone 6,5120,5506.270154284928,386.27015428492814,test
WH_100532,West,Zone 6,13105,13307.403176517404,202.40317651740406,train
WH_100533,South,Zone 4,5107,5473.395767638423,366.3957676384234,train
WH_100534,South,Zone 4,7089,6915.237667642557,-173.76233235744257,train
WH_100535,South,Zone 3,15108,14627.366188556596,-480.63381144340383,train
WH_100536,West,Zone 5,20081,19873.937874976735,-207.06212502326525,test
WH_100537,East,Zone 5,29085,27758.61534666672,-1326.3846533332799,train
WH_100538,North,Zone 1,34070,32398.10405838587,-1671.8959416141297,test
WH_100539,North,Zone 6,7118,7330.93212079817,212.93212079817022,train
WH_100540,North,Zone 3,22098,22484.901326354655,386.9013263546549,train
WH_100541,North,Zone 5,42124,43161.59169598638,1037.5916959863825,train
WH_100542,South,Zone 5,13075,13360.65377209043,285.6537720904307,test
WH_100543,North,Zone 4,11149,11075.932803333642,-73.06719666635763,train
WH_100544,West,Zone 4,29102,29708.096253356736,606.0962533567363,train
WH_100545,North,Zone 6,23148,22859.22999140164,-288.7700085983597,train
WH_100546,North,Zone 6,24111,23689.228004012002,-421.7719959879978,train
WH_100547,West,Zone 4,7110,7109.843430954734,-0.15656904526622384,test
WH_100548,South,Zone 2,22134,22896.910173501135,762.9101735011354,train
WH_100549,South,Zone 5,31123,31917.24581601379,794.2458160137903,train
WH_100550,North,Zone 2,31065,31347.726304218733,282.7263042187333,test
WH_100551,North,Zone 5,28120,27910.732214382864,-209.26778561713581,train
WH_100552,North,Zone 6,18066,18231.294591179878,165.2945911798779,train
WH_100553,South,Zone 6,15137,14418.987974366573,-718.0120256334267,train
WH_100554,North,Zone 5,6073,6029.424942052385,-43.57505794761528,test
WH_100555,North,Zone 5,5136,5349.356864159934,213.35686415993405,train
WH_100556,North,Zone 6,19132,19301.23745760024,169.2374576002403,train
WH_100557,North,Zone 5,33106,32357.113354693,-748.8866453070004,train
WH_100558,South,Zone 2,34055,35217.449490755906,1162.4494907559056,train
WH_100559,West,Zone 6,19139,18485.252580140495,-653.7474198595046,train
WH_100560,South,Zone 6,16067,16785.52091387775,718.52091387775,train
WH_100561,North,Zone 6,31056,32484.460036743178,1428.4600367431776,train
WH_100562,West,Zone 4,21113,19985.66087390078,-1127.3391260992212,train
WH_100563,South,Zone 2,16108,16018.24527358063,-89.75472641937085,test
WH_100564,North,Zone 6,5083,6040.295801085462,957.2958010854618,train
WH_100565,North,Zone 5,12115,12124.488226623816,9.488226623816445,train
WH_100566,South,Zone 4,5128,4926.683788641334,-201.3162113586659,train
WH_100567,South,Zone 3,11108,11218.183992229546,110.18399222954577,train
WH_100568,West,Zone 5,21128,22265.860221393534,1137.8602213935337,train
WH_100569,North,Zone 6,18069,17449.618044162016,-619.3819558379837,train
WH_100570,West,Zone 3,27128,26627.578502304503,-500.42149769549724,train
WH_100571,West,Zone 3,7076,6543.7198647840105,-532.2801352159895,train
WH_100572,North,Zone 3,22104,21639.14031573299,-464.85968426700856,train
WH_100573,North,Zone 5,14075,14169.393083472738,94.393083472738,train
WH_100574,West,Zone 3,18124,17991.664641802796,-132.3353581972042,train
WH_100575,North,Zone 6,40106,41545.58873150173,1439.5887315017317,test
WH_100576,North,Zone 4,46099,46255.634286272674,156.63428627267422,train
WH_100577,North,Zone 6,25060,24352.655151902574,-707.3448480974257,train
WH_100578,North,Zone 4,16080,16776.41044859807,696.4104485980715,train
WH_100579,North,Zone 4,13057,12338.546107061768,-718.4538929382325,train
WH_100580,West,Zone 4,24128,23359.89628325051,-768.1037167494906,train
WH_100581,South,Zone 3,17129,17224.250068314854,95.2500683148537,train
WH_100582,North,Zone 6,3084,7141.885883233703,4057.8858832337028,train
WH_100583,North,Zone 6,27057,26672.681314798516,-384.3186852014842,train
WH_100584,West,Zone 6,23146,22955.54697728243,-190.453022717571,test
WH_100585,West,Zone 4,45059,44163.75545794664,-895.2445420533622,test
WH_100586,South,Zone 6,24107,22672.639917383956,-1434.3600826160437,test
WH_100587,North,Zone 1,29101,30272.12038314593,1171.1203831459316,train
WH_100588,West,Zone 6,16127,15586.188000340193,-540.811999659807,train
WH_100589,North,Zone 6,21126,21404.9643882038,278.9643882037999,train
WH_100590,West,Zone 2,11084,10769.843486675138,-314.1565133248623,train
WH_100591,West,Zone 2,35071,34749.79351514984,-321.20648485016136,train
WH_100592,South,Zone 3,38069,37134.38759459015,-934.6124054098473,train
WH_100593,West,Zone 6,32105,32865.644580756256,760.6445807562559,train
WH_100594,North,Zone 6,15057,15148.96054173786,91.9605417378607,train
WH_100595,West,Zone 5,17139,17046.04815051924,-92.95184948075985,train
WH_100596,West,Zone 5,15141,15174.808486314007,33.808486314006586,train
WH_100597,West,Zone 6,11122,11102.920723384814,-19.079276615186245,train
WH_100598,North,Zone 5,29129,29464.703493273402,335.7034932734023,train
WH_100599,West,Zone 1,46142,45415.067575329864,-726.9324246701362,train
WH_100600,North,Zone 6,20143,21282.107599623723,1139.1075996237232,train
WH_100601,East,Zone 5,20135,19451.489825962453,-683.5101740375467,train
WH_100602,West,Zone 2,4088,4017.375129342061,-70.62487065793903,train
WH_100603,North,Zone 2,28087,28429.864189412358,342.8641894123575,train
WH_100604,South,Zone 5,38061,39368.270244040126,1307.2702440401263,test
WH_100605,South,Zone 4,20138,19192.8242166477,-945.1757833523006,train
WH_100606,West,Zone 3,18124,19043.245459127218,919.245459127218,test
WH_100607,South,Zone 5,16115,15749.831625270283,-365.16837472971747,train
WH_100608,East,Zone 5,16093,15514.709952393583,-578.2900476064169,train
WH_100609,North,Zone 5,6114,6361.454165008325,247.4541650083247,train
WH_100610,North,Zone 4,49058,48831.02923240753,-226.97076759247284,test
WH_100611,West,Zone 5,17094,17227.248829473436,133.24882947343576,train
WH_100612,North,Zone 6,17084,17792.009395492118,708.0093954921176,train
WH_100613,North,Zone 5,40055,41633.58336373954,1578.5833637395408,train
WH_100614,West,Zone 3,42107,41772.91735233048,-334.082647669522,train
WH_100615,North,Zone 5,9099,8489.667325298315,-609.3326747016854,train
WH_100616,North,Zone 3,23150,23454.035324756027,304.03532475602697,test
WH_100617,South,Zone 4,21113,22319.83303502595,1206.8330350259494,train
WH_100618,West,Zone 6,17150,16725.756850312944,-424.24314968705585,test
WH_100619,West,Zone 6,14133,13433.644077481704,-699.3559225182962,train
WH_100620,West,Zone 6,9079,9669.044483005495,590.0444830054948,train
WH_100621,West,Zone 5,17079,17090.026032454494,11.02603245449427,train
WH_100622,West,Zone 2,8139,7057.24353485696,-1081.7564651430403,train
WH_100623,South,Zone 1,52141,52431.38923642226,290.3892364222629,train
WH_100624,North,Zone 6,13072,12881.496050531347,-190.50394946865345,test
WH_100625,South,Zone 5,25148,26669.378077000107,1521.3780770001067,train
WH_100626,South,Zone 5,28058,27274.436205937207,-783.563794062793,test
WH_100627,South,Zone 6,8087,7647.723715391969,-439.27628460803135,train
